sample name :	CNTRL_160_s1_SNV
date of analysis :	17/09/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	150152437
total number of reads excluded due to non-common CIGAR:	969536
total number of SSCS consensus reads (read 1 and read 2 separate):	10815054
total number of unpaired SSCS reads:	65958
total number of SSCS pairs:	5374548

UMI_family_size	count (read 1 and read 2 separate)	fraction	
147	4	2.60701656348421e-07
148	4	2.60701656348421e-07
149	4	2.60701656348421e-07
150	1	6.517541408710525e-08
151	1	6.517541408710525e-08
152	2	1.303508281742105e-07
153	5	3.2587707043552625e-07
154	1	6.517541408710525e-08
155	2	1.303508281742105e-07
156	2	1.303508281742105e-07
157	4	2.60701656348421e-07
161	1	6.517541408710525e-08
162	1	6.517541408710525e-08
164	2	1.303508281742105e-07
165	1	6.517541408710525e-08
166	1	6.517541408710525e-08
169	1	6.517541408710525e-08
171	1	6.517541408710525e-08
172	1	6.517541408710525e-08
173	1	6.517541408710525e-08
181	2	1.303508281742105e-07
196	1	6.517541408710525e-08
197	1	6.517541408710525e-08
