sample name :	Myeloid_100A_SNV
date of analysis :	20/10/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	176859585
total number of reads excluded due to non-common CIGAR:	1014825
total number of SSCS consensus reads (read 1 and read 2 separate):	14358952
total number of unpaired SSCS reads:	73938
total number of SSCS pairs:	7142507

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	4890568	0.22580733483869464
2	2408625	0.11121104785289783
3	2190561	0.10114259554546338
4	1848021	0.08532683662428153
5	1462288	0.06751677024971436
6	1110234	0.051261730863838985
7	837383	0.03866365286593104
8	653414	0.030169435101667294
9	527488	0.02435517907927941
10	447425	0.020658509766187272
11	394193	0.01820068154497996
12	358340	0.0165452766153334
13	331831	0.015321302909367354
14	308170	0.014228827076372422
15	286844	0.013244162877291661
16	268716	0.01240715675326765
17	251901	0.011630774473067753
18	234623	0.010833014554108858
19	220250	0.01016938431246074
20	205161	0.009472694914546005
21	191503	0.008842077657158543
22	178380	0.008236162422959123
23	167167	0.007718435720141314
24	154328	0.007125633335634238
25	143878	0.006643135873363116
26	132746	0.006129149103027983
27	123136	0.005685436125762386
28	113148	0.005224270130244303
29	105632	0.004877241333456767
30	97643	0.004508373177850643
31	89619	0.004137889002035954
32	81752	0.0037746538311568233
33	75236	0.003473797040328246
34	69549	0.0032112168424396456
35	63698	0.002941064435573776
36	58225	0.002688365046960393
37	53582	0.0024739884232929457
38	49006	0.002262705324024749
39	44451	0.0020523918368816904
40	41237	0.001903995009729596
41	37177	0.0017165366655362221
42	33286	0.0015368813903499123
43	31132	0.0014374268895143143
44	28071	0.0012960943792739406
45	25222	0.001164550334296866
46	23069	0.0010651420054672272
47	20924	0.00096610305268526
48	18655	0.0008613387711643818
49	17238	0.0007959130387205367
50	15265	0.0007048156709635105
51	13870	0.0006404057226507626
52	12491	0.000576734526433358
53	11363	0.0005246525037116522
54	10329	0.00047691064955008845
55	9338	0.00043115419164475996
56	8454	0.00039033813837704013
57	7313	0.0003376558795778678
58	6701	0.00030939861193098484
59	6159	0.000284373384701229
60	5582	0.00025773213726290963
61	4719	0.00021788569612032793
62	4332	0.00020001712981421077
63	3959	0.00018279497159151903
64	3593	0.00016589601741054
65	3192	0.0001473810430209974
66	2902	0.00013399116129289928
67	2494	0.00011515298286164397
68	2179	0.00010060880098457185
69	2002	9.24363559298361e-05
70	1824	8.421773886914138e-05
71	1654	7.636849785611834e-05
72	1403	6.47793243604196e-05
73	1241	5.729945939506823e-05
74	1216	5.614515924609425e-05
75	1080	4.9865766435675814e-05
76	927	4.280144952395507e-05
77	855	3.947706509491002e-05
78	806	3.721463680292102e-05
79	642	2.9642427825651735e-05
80	566	2.6133355372770845e-05
81	539	2.488671121187895e-05
82	464	2.1423810764957017e-05
83	416	1.920755447892698e-05
84	406	1.874583441933739e-05
85	343	1.5836998043922967e-05
86	308	1.4220977835359399e-05
87	285	1.315902169830334e-05
88	236	1.0896593406314345e-05
89	179	8.264789066653677e-06
90	223	1.0296357328847876e-05
91	171	7.895413018982005e-06
92	155	7.156660923638659e-06
93	123	5.6791567329519676e-06
94	119	5.494468709116132e-06
95	80	3.693760476716727e-06
96	117	5.402124697198214e-06
97	102	4.709544607813827e-06
98	97	4.478684578019032e-06
99	78	3.6014164647988088e-06
100	59	2.7241483515785862e-06
101	46	2.123912274112118e-06
102	40	1.8468802383583635e-06
103	44	2.0315682621942e-06
104	31	1.4313321847277318e-06
105	37	1.7083642204814864e-06
106	28	1.2928161668508545e-06
107	25	1.1543001489739772e-06
108	27	1.2466441608918954e-06
109	18	8.310961072612636e-07
110	19	8.772681132202226e-07
111	6	2.770320357537545e-07
112	8	3.693760476716727e-07
113	17	7.849241013023045e-07
114	19	8.772681132202226e-07
115	16	7.387520953433454e-07
116	9	4.155480536306318e-07
117	14	6.464080834254272e-07
118	8	3.693760476716727e-07
119	8	3.693760476716727e-07
120	4	1.8468802383583636e-07
121	3	1.3851601787687726e-07
122	3	1.3851601787687726e-07
123	3	1.3851601787687726e-07
124	5	2.3086002979479544e-07
125	3	1.3851601787687726e-07
126	3	1.3851601787687726e-07
131	2	9.234401191791818e-08
132	2	9.234401191791818e-08
133	4	1.8468802383583636e-07
137	5	2.3086002979479544e-07
138	1	4.617200595895909e-08
144	4	1.8468802383583636e-07
146	2	9.234401191791818e-08
153	2	9.234401191791818e-08
155	1	4.617200595895909e-08
156	1	4.617200595895909e-08
