sample name :	C92_005_s8_SNV
date of analysis :	26/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	106688520
total number of reads excluded due to non-common CIGAR:	710729
total number of SSCS consensus reads (read 1 and read 2 separate):	10745227
total number of unpaired SSCS reads:	43473
total number of SSCS pairs:	5350877

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	2999770	0.19911514410669567
2	1320507	0.08765103377888984
3	1331803	0.0884008261522482
4	1318725	0.08753275031489155
5	1219116	0.08092102328604472
6	1064121	0.07063295061353407
7	890239	0.059091219251609504
8	726523	0.048224274474986034
9	586847	0.03895302805667836
10	478846	0.03178426689209999
11	396228	0.02630034813305947
12	336075	0.022307584266679694
13	286607	0.019024056546664486
14	249322	0.016549197424792425
15	218231	0.014485476224359969
16	193134	0.01281961758464901
17	170534	0.011319501823503548
18	150432	0.009985195317727173
19	133432	0.008856789656688551
20	118157	0.007842883981843555
21	104730	0.006951642640033815
22	92741	0.006155851141787225
23	81874	0.005434534417169183
24	72013	0.004779992756963192
25	63399	0.004208222970834563
26	56656	0.003760644184223774
27	49728	0.00330078568894874
28	43231	0.002869535596021215
29	38648	0.0025653307051659207
30	33634	0.002232517411963118
31	29928	0.0019865249778566983
32	25907	0.001719623850619269
33	23099	0.0015332377861371248
34	20331	0.0013495067937986012
35	17239	0.001144269717096753
36	15476	0.0010272474123666888
37	13689	0.0009086320643504525
38	12138	0.0008056816419815759
39	10475	0.0006952970176105625
40	9081	0.0006027677534053955
41	7989	0.0005302842838845617
42	7012	0.00046543414677663623
43	6092	0.00040436748747336965
44	5300	0.000351797059029688
45	4740	0.00031462604901900395
46	3943	0.00026172373655736973
47	3624	0.00024054953621199796
48	3170	0.0002104144673819077
49	2671	0.00017729244239024462
50	2308	0.00015319766268689054
51	1987	0.00013189070873433772
52	1823	0.00012100491294549456
53	1545	0.00010255216154733356
54	1318	8.748462713228843e-05
55	1236	8.204172923786685e-05
56	987	6.551390514383057e-05
57	975	6.471738350074448e-05
58	736	4.885332744261327e-05
59	713	4.732666096003161e-05
60	605	4.015796617225683e-05
61	538	3.5710720331692855e-05
62	486	3.225912654498648e-05
63	388	2.5754199793116778e-05
64	372	2.4692170935668665e-05
65	311	2.0643185916647727e-05
66	279	1.8519128201751498e-05
67	233	1.5465795236588167e-05
68	183	1.214695505706281e-05
69	172	1.1416810217567232e-05
70	131	8.695361270356438e-06
71	124	8.230723645222887e-06
72	94	6.239419537507673e-06
73	86	5.708405108783616e-06
74	82	5.442897894421587e-06
75	87	5.774781912374123e-06
76	61	4.048985019020937e-06
77	62	4.115361822611444e-06
78	56	3.717101001068401e-06
79	30	1.9913041077152148e-06
80	37	2.455941732848765e-06
81	33	2.1904345184867364e-06
82	26	1.7257968933531862e-06
83	24	1.5930432861721719e-06
84	25	1.6594200897626791e-06
85	7	4.646376251335501e-07
86	16	1.0620288574481147e-06
87	11	7.301448394955788e-07
88	12	7.965216430860859e-07
89	13	8.628984466765931e-07
90	17	1.1284056610386217e-06
91	19	1.261159268219636e-06
92	12	7.965216430860859e-07
93	2	1.3275360718101433e-07
94	8	5.310144287240573e-07
95	6	3.9826082154304297e-07
96	4	2.6550721436202866e-07
97	4	2.6550721436202866e-07
99	3	1.9913041077152148e-07
100	3	1.9913041077152148e-07
101	1	6.637680359050717e-08
104	2	1.3275360718101433e-07
105	2	1.3275360718101433e-07
118	2	1.3275360718101433e-07
