sample name :	CNTRL_189_s3_SNV
date of analysis :	26/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	85371200
total number of reads excluded due to non-common CIGAR:	580367
total number of SSCS consensus reads (read 1 and read 2 separate):	6976110
total number of unpaired SSCS reads:	35486
total number of SSCS pairs:	3470312

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	2225089	0.2211939242397869
2	858250	0.08531779424499294
3	791258	0.07865818495625357
4	746413	0.0742001873064817
5	676145	0.06721491405742004
6	587992	0.05845171042668441
7	498524	0.04955778393031268
8	414326	0.04118774298671826
9	345064	0.03430247521509379
10	287615	0.028591526235681498
11	246231	0.024477583215541925
12	212988	0.02117292905406648
13	187670	0.018656091402222925
14	169097	0.01680976761252033
15	152628	0.01517260040783546
16	138588	0.013776897720739973
17	127865	0.01271093476392196
18	116467	0.011577870716378204
19	107812	0.010717485619739212
20	98916	0.009833142948485548
21	90728	0.009019181865726443
22	83757	0.008326201564320273
23	77079	0.00766234810674024
24	71144	0.007072355553470175
25	65167	0.006478187821221619
26	59317	0.005896645034931834
27	54332	0.005401091053794298
28	49574	0.0049281029209452725
29	45217	0.0044949778064385035
30	41731	0.0041484379512237695
31	38416	0.0038188970389928913
32	34876	0.0034669890965200977
33	32185	0.003199479414826796
34	29264	0.002909105657775093
35	26757	0.002659887236368513
36	24524	0.0024379068873454203
37	22309	0.0022177159007416808
38	20458	0.002033709798618195
39	18941	0.00188290631027604
40	17066	0.0016965143915934162
41	15600	0.001550780763439429
42	14242	0.0014157833098015608
43	12705	0.001262991640993458
44	11585	0.0011516535349003708
45	10554	0.0010491628318807522
46	9492	0.0009435904491389141
47	9007	0.0008953770728396754
48	8024	0.0007976580029383319
49	7193	0.000715049104578193
50	6585	0.0006546084184133744
51	6131	0.0006094767218363551
52	5442	0.0005409839047844469
53	4785	0.0004756721764780556
54	4453	0.00044266838074331905
55	3976	0.00039525027663045957
56	3706	0.00036840984034016176
57	3302	0.00032824859492801246
58	2989	0.00029713357063592647
59	2691	0.0002675096816933015
60	2498	0.00024832374019690345
61	2192	0.00021790457906789926
62	2023	0.00020110445413063877
63	1771	0.00017605338025969414
64	1582	0.00015726507485648567
65	1463	0.00014543540108409516
66	1349	0.00013410277242819165
67	1284	0.0001276411859138607
68	1135	0.00011282924144254819
69	1008	0.00010020429548377848
70	849	8.4398260779492e-05
71	837	8.320535249992321e-05
72	660	6.560995537628354e-05
73	715	7.10774516576405e-05
74	614	6.103714030460316e-05
75	494	4.910805750891525e-05
76	472	4.6921058996372464e-05
77	422	4.19506078315025e-05
78	401	3.986301834225712e-05
79	345	3.4296113037602754e-05
80	295	2.932566187273279e-05
81	255	2.534930094083682e-05
82	238	2.365934754478103e-05
83	225	2.236703024191484e-05
84	201	1.9981213682777257e-05
85	175	1.7396579077044875e-05
86	166	1.650189786736828e-05
87	140	1.39172632616359e-05
88	123	1.2227309865580113e-05
89	104	1.0338538422929526e-05
90	153	1.5209580564502092e-05
91	86	8.54917600357634e-06
92	104	1.0338538422929526e-05
93	93	9.245039166658134e-06
94	91	9.046221120063336e-06
95	64	6.362177491033555e-06
96	55	5.467496281356961e-06
97	45	4.473406048382968e-06
98	38	3.777542885301173e-06
99	53	5.2686782347621624e-06
100	35	3.479315815408975e-06
101	55	5.467496281356961e-06
102	27	2.6840436290297806e-06
103	13	1.2923173028661907e-06
104	40	3.9763609318959715e-06
105	22	2.1869985125427843e-06
106	16	1.5905443727583887e-06
107	18	1.7893624193531872e-06
108	14	1.3917263261635902e-06
109	6	5.964541397843957e-07
110	2	1.988180465947986e-07
111	13	1.2923173028661907e-06
112	9	8.946812096765936e-07
113	9	8.946812096765936e-07
114	14	1.3917263261635902e-06
115	3	2.9822706989219786e-07
116	8	7.952721863791944e-07
117	8	7.952721863791944e-07
118	12	1.1929082795687914e-06
119	1	9.94090232973993e-08
120	9	8.946812096765936e-07
121	6	5.964541397843957e-07
122	4	3.976360931895972e-07
123	1	9.94090232973993e-08
124	4	3.976360931895972e-07
125	11	1.0934992562713922e-06
126	4	3.976360931895972e-07
127	6	5.964541397843957e-07
128	4	3.976360931895972e-07
129	3	2.9822706989219786e-07
131	4	3.976360931895972e-07
137	2	1.988180465947986e-07
140	2	1.988180465947986e-07
148	2	1.988180465947986e-07
152	1	9.94090232973993e-08
155	1	9.94090232973993e-08
