sample name :	C92_024_s5_SNV
date of analysis :	08/07/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	181070850
total number of reads excluded due to non-common CIGAR:	1375731
total number of SSCS consensus reads (read 1 and read 2 separate):	16013450
total number of unpaired SSCS reads:	83094
total number of SSCS pairs:	7965178

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	4644505	0.20836800895687618
2	1631959	0.07321513218938396
3	1590517	0.07135590563516754
4	1626287	0.07296066732244907
5	1592426	0.07144154975205377
6	1478902	0.06634848389275974
7	1306138	0.05859771374622621
8	1120246	0.050257977666490775
9	936434	0.04201155733485558
10	773127	0.0346850597987951
11	641910	0.028798226857223407
12	538169	0.02414405905738353
13	457949	0.020545121887863723
14	399384	0.017917700355416354
15	351108	0.015751877732682145
16	312506	0.014020063065294913
17	279083	0.012520595638009191
18	253360	0.011366575932056085
19	227853	0.010222246707636468
20	206731	0.00927464323101471
21	186671	0.008374684621932593
22	168715	0.007569118481121103
23	153692	0.006895136517799037
24	138356	0.006207112328921503
25	125719	0.005640174295872115
26	113663	0.0050993018636141885
27	102101	0.0045805919215300694
28	93012	0.004172829020336283
29	84294	0.003781710418443068
30	75631	0.0033930593002736574
31	68062	0.003053488676537738
32	61412	0.002755147462659569
33	55458	0.0024880311337226336
34	49820	0.002235091620362465
35	45364	0.0020351805753938755
36	40711	0.0018264314523600226
37	36395	0.0016328012750520258
38	32753	0.0014694089891957411
39	29758	0.001335043284599483
40	26431	0.0011857829509795328
41	24173	0.0010844815282822536
42	21372	0.0009588193117299601
43	19678	0.0008828208130367843
44	17226	0.0007728159022955405
45	15541	0.00069722117366626
46	13784	0.0006183962845258174
47	12695	0.0005695401067944901
48	11516	0.0005166462284242102
49	10365	0.0004650085235860488
50	9300	0.0004172290660251089
51	8123	0.00036442491433569463
52	7133	0.00032001020730721525
53	6759	0.0003032313179853453
54	5882	0.0002638861684257732
55	5352	0.00024010859799638526
56	4589	0.00020587786924615323
57	4286	0.00019228427709501258
58	3747	0.00016810293660172938
59	3444	0.00015450934445058873
60	2887	0.000129520463829515
61	2752	0.000123463912871086
62	2431	0.00010906278059215482
63	2102	9.430274158976118e-05
64	1942	8.7124607120512e-05
65	1812	8.129237286424703e-05
66	1509	6.769878071310639e-05
67	1345	6.034119288212597e-05
68	1207	5.4150051902398545e-05
69	1075	4.822809096526797e-05
70	985	4.41903903263153e-05
71	935	4.194722330467493e-05
72	736	3.301941855854626e-05
73	765	3.432045543109767e-05
74	654	2.9340624643056047e-05
75	508	2.2790576939866165e-05
76	518	2.323921034419424e-05
77	439	1.9695006450002455e-05
78	378	1.69583426836012e-05
79	382	1.713779604533243e-05
80	291	1.3055232065946957e-05
81	307	1.3773045512871875e-05
82	250	1.1215835108201853e-05
83	195	8.748351384397445e-06
84	182	8.16512795877095e-06
85	206	9.241848129158326e-06
86	187	8.389444660934986e-06
87	124	5.563054213668119e-06
88	139	6.23600432016023e-06
89	93	4.17229066025109e-06
90	100	4.486334043280741e-06
91	75	3.364750532460556e-06
92	93	4.17229066025109e-06
93	83	3.7236572559230153e-06
94	72	3.2301605111621336e-06
95	52	2.3328937025059853e-06
96	50	2.2431670216403705e-06
97	66	2.960980468565289e-06
98	36	1.6150802555810668e-06
99	35	1.5702169151482594e-06
100	38	1.7048069364466817e-06
101	29	1.3010368725514149e-06
102	33	1.4804902342826445e-06
103	25	1.1215835108201853e-06
104	16	7.178134469249186e-07
105	25	1.1215835108201853e-06
106	19	8.524034682233408e-07
107	15	6.729501064921112e-07
108	23	1.0318568299545706e-06
109	8	3.589067234624593e-07
110	3	1.3459002129842224e-07
111	9	4.037700638952667e-07
112	11	4.934967447608815e-07
113	9	4.037700638952667e-07
114	12	5.38360085193689e-07
115	6	2.691800425968445e-07
116	4	1.7945336173122964e-07
117	3	1.3459002129842224e-07
118	7	3.140433830296519e-07
120	4	1.7945336173122964e-07
121	5	2.2431670216403705e-07
122	4	1.7945336173122964e-07
123	7	3.140433830296519e-07
125	4	1.7945336173122964e-07
126	4	1.7945336173122964e-07
127	2	8.972668086561482e-08
128	2	8.972668086561482e-08
132	1	4.486334043280741e-08
133	1	4.486334043280741e-08
143	2	8.972668086561482e-08
144	2	8.972668086561482e-08
145	2	8.972668086561482e-08
146	2	8.972668086561482e-08
148	2	8.972668086561482e-08
