sample name :	CNTRL_203_s2_SNV
date of analysis :	30/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	120117348
total number of reads excluded due to non-common CIGAR:	910773
total number of SSCS consensus reads (read 1 and read 2 separate):	9467423
total number of unpaired SSCS reads:	46365
total number of SSCS pairs:	4710529

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	2820439	0.21534038526949817
2	809723	0.061822313044733054
3	771853	0.05893094032220444
4	815092	0.06223223594273295
5	832881	0.06359042525778608
6	811927	0.06199058834128582
7	750275	0.05728346103499233
8	664798	0.050757296096952224
9	568444	0.04340067271943645
10	477176	0.03643236520320349
11	397291	0.030333149202696526
12	332974	0.025422549271487835
13	281744	0.021511141176025962
14	242873	0.018543342150480414
15	214636	0.016387448525816018
16	192246	0.01467797307671605
17	174275	0.013305888070205309
18	158368	0.012091389366818387
19	145000	0.01107074319426062
20	133192	0.010169202948482487
21	122781	0.009374323587134574
22	113293	0.008649915232464611
23	104602	0.007986357790386549
24	95372	0.007281647723607062
25	88981	0.006793695173575892
26	81510	0.006223284674235746
27	75356	0.005753427063080713
28	69346	0.005294563845166876
29	63334	0.004835547927346912
30	58367	0.004456317710478688
31	53786	0.004106558575493116
32	49222	0.0037580973897096298
33	45365	0.003463615620742297
34	41430	0.0031631785554359832
35	38357	0.002928555149670722
36	35019	0.002673699006343536
37	32027	0.0024452599467764476
38	29327	0.0022391150735040087
39	27195	0.0020763369735718453
40	24536	0.0018733224483750248
41	22821	0.001742382278870494
42	20681	0.00157899337931382
43	18823	0.0014371351665211564
44	17111	0.0013064240468758173
45	15632	0.0011935024662943587
46	14416	0.0011006609233686973
47	12897	0.0009846853446646843
48	11952	0.0009125346390193306
49	10708	0.000817555297407881
50	9922	0.000757544234299682
51	9272	0.0007079167648081688
52	8273	0.0006316431616973663
53	7503	0.0005728536978381893
54	6770	0.0005168891822423752
55	6245	0.0004768054568838454
56	5446	0.0004158018443858162
57	5048	0.0003854145630663974
58	4884	0.00037289317076392325
59	4145	0.00031647055544972605
60	3847	0.00029371826943669387
61	3520	0.00026875183478480954
62	3113	0.00023767740388781595
63	2843	0.00021706291656057203
64	2597	0.00019828082810686092
65	2326	0.00017758999082655315
66	2145	0.00016377064932199332
67	1885	0.00014391966152538807
68	1853	0.00014147646302734436
69	1579	0.00012055657588784497
70	1405	0.00010727168405473222
71	1327	0.00010131638771575065
72	1188	9.070374423987322e-05
73	1068	8.154174987220926e-05
74	958	7.314325503518397e-05
75	855	6.527920986960573e-05
76	803	6.130901231028469e-05
77	751	5.7338814750963635e-05
78	638	4.8711270054746735e-05
79	578	4.413027287091475e-05
80	556	4.245057390350969e-05
81	470	3.5884477940017184e-05
82	413	3.153253061537681e-05
83	381	2.908933211733308e-05
84	301	2.2981335872223774e-05
85	306	2.3363085637543104e-05
86	265	2.0232737561924583e-05
87	245	1.8705738500647257e-05
88	222	1.6949689580178332e-05
89	228	1.740778929856153e-05
90	185	1.4124741316815275e-05
91	190	1.4506491082134607e-05
92	177	1.3513941692304344e-05
93	126	9.62009408604716e-06
94	123	9.391044226855561e-06
95	116	8.856594555408497e-06
96	100	7.634995306386635e-06
97	84	6.413396057364774e-06
98	72	5.497196620598378e-06
99	85	6.48974601042864e-06
100	59	4.5046472307681145e-06
101	62	4.733697089959714e-06
102	50	3.817497653193318e-06
103	52	3.970197559321051e-06
104	38	2.9012982164269215e-06
105	38	2.9012982164269215e-06
106	43	3.2830479817462534e-06
107	33	2.5195484511075896e-06
108	28	2.137798685788258e-06
109	37	2.824948263363055e-06
110	26	1.9850987796605254e-06
111	19	1.4506491082134607e-06
112	20	1.526999061277327e-06
113	13	9.925493898302627e-07
114	12	9.161994367663962e-07
115	21	1.6033490143411934e-06
116	17	1.297949202085728e-06
117	10	7.634995306386635e-07
118	14	1.068899342894129e-06
119	17	1.297949202085728e-06
120	6	4.580997183831981e-07
121	13	9.925493898302627e-07
122	5	3.8174976531933177e-07
123	5	3.8174976531933177e-07
124	2	1.5269990612773271e-07
125	6	4.580997183831981e-07
126	5	3.8174976531933177e-07
127	5	3.8174976531933177e-07
128	7	5.344496714470645e-07
129	2	1.5269990612773271e-07
130	4	3.0539981225546543e-07
131	2	1.5269990612773271e-07
132	3	2.2904985919159906e-07
133	2	1.5269990612773271e-07
135	4	3.0539981225546543e-07
136	4	3.0539981225546543e-07
137	5	3.8174976531933177e-07
138	1	7.634995306386636e-08
139	3	2.2904985919159906e-07
142	2	1.5269990612773271e-07
146	2	1.5269990612773271e-07
165	2	1.5269990612773271e-07
