sample name :	CNTRL_191_s6_SNV
date of analysis :	18/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	106437872
total number of reads excluded due to non-common CIGAR:	754140
total number of SSCS consensus reads (read 1 and read 2 separate):	13038229
total number of unpaired SSCS reads:	97901
total number of SSCS pairs:	6470164

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	9888589	0.3482983392075825
2	5464328	0.19246591877622693
3	3595202	0.1266310983008576
4	2304957	0.08118576826733236
5	1525724	0.05373942989127667
6	1084529	0.03819954995828629
7	827434	0.02914408597666329
8	661320	0.023293177387062856
9	544551	0.01918031065036966
10	452442	0.015936024562023667
11	375418	0.013223066092506446
12	310531	0.010937600053199685
13	257371	0.009065185322212777
14	210721	0.007422067429049888
15	174337	0.006140541139128375
16	141688	0.004990569947405434
17	114172	0.004021394557303182
18	92244	0.0032490410918953397
19	74922	0.0026389213031414796
20	59597	0.002099140344669426
21	47993	0.0016904213729167538
22	37882	0.0013342892181949964
23	30288	0.0010668114629821565
24	24305	0.0008560767501248453
25	18990	0.0006688704992746683
26	15051	0.0005301300623793065
27	12008	0.00042294876015219675
28	9533	0.00033577369508085375
29	7534	0.0002653644203020195
30	5924	0.00020865660019500444
31	4672	0.00016455834505588467
32	3682	0.00012968831902734746
33	2895	0.00010196840944708607
34	2225	7.836950294292453e-05
35	1823	6.421015904042761e-05
36	1361	4.793748022711024e-05
37	1075	3.786391715219949e-05
38	853	3.0044577982163875e-05
39	594	2.0922015617122325e-05
40	491	1.7294124020213906e-05
41	436	1.535690035196184e-05
42	299	1.053145230558851e-05
43	241	8.488561891795422e-06
44	197	6.9387829571937675e-06
45	165	5.811671004756201e-06
46	122	4.297114318668221e-06
47	92	3.240446863258003e-06
48	72	2.5360018929845242e-06
49	40	1.4088899405469579e-06
50	57	2.007668165279415e-06
51	37	1.303223195005936e-06
52	28	9.862229583828706e-07
53	18	6.340004732461311e-07
54	21	7.396672187871529e-07
55	9	3.1700023662306553e-07
56	14	4.931114791914353e-07
57	4	1.408889940546958e-07
58	3	1.0566674554102184e-07
59	5	1.7611124256836973e-07
60	4	1.408889940546958e-07
61	6	2.1133349108204368e-07
62	3	1.0566674554102184e-07
63	9	3.1700023662306553e-07
64	4	1.408889940546958e-07
76	2	7.04444970273479e-08
86	2	7.04444970273479e-08
