sample name :	C92_062_s3_SNV
date of analysis :	16/08/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	130495171
total number of reads excluded due to non-common CIGAR:	878884
total number of SSCS consensus reads (read 1 and read 2 separate):	13434549
total number of unpaired SSCS reads:	87665
total number of SSCS pairs:	6673442

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	4594248	0.22174726057487648
2	2689601	0.12981703508157338
3	2390356	0.11537359210881074
4	2009817	0.09700639016588058
5	1592161	0.07684768870643377
6	1221576	0.05896092931509473
7	931632	0.044966411013052265
8	719463	0.034725802641690735
9	570109	0.02751704065150211
10	470075	0.0226887715932477
11	396058	0.019116246342984627
12	342709	0.016541288568739727
13	301187	0.014537176088614573
14	266300	0.012853310376603443
15	237695	0.011472653435849625
16	211672	0.010216620030178009
17	188623	0.009104130541367146
18	170677	0.008237943879637798
19	152275	0.007349747794206869
20	137350	0.0066293735645004985
21	122090	0.005892830130978273
22	109340	0.005277435060374842
23	96725	0.004668555937577799
24	87458	0.004221272320379211
25	77929	0.0037613429378082226
26	69137	0.0033369858036321146
27	61084	0.0029482974504109827
28	54817	0.002645812673354378
29	48503	0.0023410593811355493
30	43056	0.002078152953717754
31	38572	0.001861726953985535
32	34416	0.00166113229410884
33	30791	0.001486167028937276
34	26933	0.0012999557205146846
35	24264	0.0011711330190683662
36	21407	0.00103323625697315
37	19283	0.0009307186781526255
38	16759	0.0008088945873131697
39	15205	0.000733888788119622
40	13538	0.0006534288992807262
41	11871	0.0005729690104418304
42	10517	0.0005076164672577485
43	9357	0.0004516275824028479
44	8425	0.00040664340939873826
45	7661	0.00036976797144257966
46	6572	0.0003172059924710395
47	5946	0.00028699130116141216
48	5312	0.00025639047961140626
49	5011	0.00024186232931716053
50	4408	0.00021275776244862176
51	4000	0.00019306512018931192
52	3382	0.00016323655912006324
53	3006	0.00014508843782226792
54	2745	0.0001324909387299153
55	2402	0.00011593560467368182
56	2129	0.00010275891022076128
57	1949	9.407097981224224e-05
58	1816	8.765156456594761e-05
59	1688	8.147348071988963e-05
60	1367	6.598000482469735e-05
61	1375	6.636613506507598e-05
62	1229	5.9319258178166094e-05
63	1031	4.9762534728795154e-05
64	964	4.6528693965624175e-05
65	927	4.474284160387304e-05
66	738	3.562051467492805e-05
67	718	3.4655189073981494e-05
68	641	3.093868551033724e-05
69	577	2.7849643587308247e-05
70	498	2.4036607463569337e-05
71	476	2.297474930252812e-05
72	366	1.7665458497322043e-05
73	413	1.993397365954646e-05
74	358	1.727932825694342e-05
75	349	1.6844931736517465e-05
76	293	1.4142020053867098e-05
77	247	1.1921771171690011e-05
78	250	1.2066570011831995e-05
79	249	1.2018303731784668e-05
80	227	1.0956445570743452e-05
81	191	9.218859489039644e-06
82	145	6.998610606862557e-06
83	154	7.4330071272885095e-06
84	133	6.419415246294622e-06
85	132	6.371148966247294e-06
86	108	5.2127582451114225e-06
87	76	3.6682372835969267e-06
88	107	5.164491965064094e-06
89	69	3.330373323265631e-06
90	88	4.247432644164863e-06
91	76	3.6682372835969267e-06
92	69	3.330373323265631e-06
93	68	3.282107043218303e-06
94	48	2.3167814422717432e-06
95	52	2.509846562461055e-06
96	31	1.4962546814671675e-06
97	34	1.6410535216091515e-06
98	34	1.6410535216091515e-06
99	43	2.0754500420351033e-06
100	29	1.3997221213725115e-06
101	47	2.268515162224415e-06
102	25	1.2066570011831997e-06
103	26	1.2549232812305275e-06
104	19	9.170593208992317e-07
105	16	7.722604807572478e-07
106	21	1.0135918809938876e-06
107	11	5.309290805206078e-07
108	17	8.205267608045757e-07
109	14	6.757279206625917e-07
110	10	4.826628004732799e-07
111	11	5.309290805206078e-07
112	16	7.722604807572478e-07
113	8	3.861302403786239e-07
114	11	5.309290805206078e-07
115	9	4.3439652042595185e-07
116	6	2.895976802839679e-07
117	2	9.653256009465597e-08
118	4	1.9306512018931194e-07
119	9	4.3439652042595185e-07
120	4	1.9306512018931194e-07
121	4	1.9306512018931194e-07
122	3	1.4479884014198395e-07
123	1	4.8266280047327986e-08
124	4	1.9306512018931194e-07
125	7	3.3786396033129587e-07
126	4	1.9306512018931194e-07
128	1	4.8266280047327986e-08
129	1	4.8266280047327986e-08
130	3	1.4479884014198395e-07
131	2	9.653256009465597e-08
137	1	4.8266280047327986e-08
139	3	1.4479884014198395e-07
140	1	4.8266280047327986e-08
142	1	4.8266280047327986e-08
146	4	1.9306512018931194e-07
152	2	9.653256009465597e-08
153	1	4.8266280047327986e-08
158	1	4.8266280047327986e-08
