sample name :	CNTRL_163_s6_SNV
date of analysis :	27/07/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	92126090
total number of reads excluded due to non-common CIGAR:	627367
total number of SSCS consensus reads (read 1 and read 2 separate):	8011710
total number of unpaired SSCS reads:	56904
total number of SSCS pairs:	3977403

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3627066	0.26444966561615396
2	2076749	0.15141593194573302
3	1633525	0.11910043545544191
4	1210449	0.08825393122027775
5	857820	0.06254372326250726
6	601315	0.043841923659502645
7	430963	0.03142154602175272
8	322510	0.023514229313132382
9	257595	0.01878127158821846
10	216464	0.01578240716268608
11	189232	0.013796919913747378
12	171796	0.01252565979063871
13	158171	0.011532259975465758
14	145878	0.010635976384425679
15	136119	0.009924446931488222
16	127031	0.009261840141008091
17	118284	0.008624095687186601
18	110018	0.008021420980968646
19	102478	0.0074716789915077984
20	95189	0.0069402374316695865
21	88397	0.006445032180685756
22	82368	0.006005457319351611
23	75912	0.005534749854635532
24	70243	0.005121422621445406
25	64653	0.004713855284431329
26	60190	0.004388457605523668
27	56070	0.004088068083431003
28	51368	0.0037452448958388397
29	47608	0.003471103001890194
30	43178	0.003148111355562401
31	40427	0.002947535730495187
32	36705	0.002676164419517299
33	33821	0.0024658917540524333
34	31225	0.002276617191102783
35	28322	0.002064959234152539
36	26546	0.0019354709353087104
37	24185	0.0017633302407308506
38	21923	0.0015984076438925962
39	20195	0.0014724190288013036
40	18694	0.0013629810014563787
41	16717	0.0012188377768988063
42	15577	0.0011357202877760786
43	14387	0.0010489572947444592
44	13119	0.0009565073156149692
45	11961	0.0008720774450850405
46	11112	0.0008101767887120617
47	9809	0.0007151749568463474
48	9100	0.0006634817114182651
49	8674	0.0006324220181145089
50	7770	0.0005665113074417494
51	6954	0.000507016683648639
52	6184	0.0004508759234517089
53	5998	0.00043731464891063227
54	5363	0.0003910167492677094
55	5134	0.000374320341364986
56	4712	0.0003435522883739412
57	4105	0.0002992958709199976
58	3829	0.00027917268934291614
59	3586	0.00026145554034570314
60	3134	0.00022850018500932337
61	2821	0.00020567933053966216
62	2692	0.00019627393045472193
63	2627	0.0001915347753731629
64	2165	0.00015785031925500483
65	2092	0.00015252788354802314
66	1978	0.00014421613463575037
