sample name :	C92_086_s5_SNV
date of analysis :	28/07/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	107864675
total number of reads excluded due to non-common CIGAR:	807121
total number of SSCS consensus reads (read 1 and read 2 separate):	7425391
total number of unpaired SSCS reads:	51619
total number of SSCS pairs:	3686886

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	2568929	0.22890011036337582
2	1228606	0.10947287721579917
3	1107194	0.09865466456786759
4	983279	0.08761342630255248
5	822586	0.07329514602519878
6	652038	0.05809875250001648
7	499724	0.04452706896579377
8	373325	0.03326449804623144
9	278536	0.02481848316562009
10	211786	0.01887083635764862
11	164859	0.014689484720829487
12	134268	0.01196372496798072
13	113912	0.010149937725687579
14	100079	0.008917371459100773
15	90966	0.008105372876912847
16	84843	0.007559793230392858
17	79734	0.007104564353360256
18	75679	0.006743250378733674
19	71480	0.006369105525600009
20	70183	0.006253538515713282
21	66511	0.005926351113782626
22	64423	0.005740303375429901
23	61967	0.005521465614225738
24	59063	0.005262709564332867
25	57322	0.005107580679049296
26	55167	0.004915563018057858
27	52382	0.004667410263597924
28	50010	0.004456057181522893
29	48400	0.004312600831547851
30	46183	0.004115058764532529
31	44311	0.00394825734394043
32	42529	0.0037894752224152594
33	40562	0.0036142089861414036
34	39515	0.0035209178069961432
35	37761	0.0033646305785140166
36	35658	0.0031772462903168035
37	34641	0.003086628210860519
38	32670	0.0029110055612947996
39	31638	0.002819050931994027
40	30126	0.00268432670766964
41	28502	0.0025396229111730754
42	27064	0.0024114923327481622
43	26034	0.0023197159100933214
44	25210	0.002246294771969449
45	23869	0.0021268072158722243
46	22068	0.001966332131210702
47	21036	0.0018743775019099296
48	20478	0.0018246578476949773
49	19284	0.0017182684800737347
50	18660	0.0016626680065430352
51	17587	0.0015670601410006624
52	16946	0.0015099449109795431
53	15816	0.001409258156028116
54	15091	0.0013446582468778642
55	14200	0.0012652671861152786
56	13595	0.0012113596757209306
57	13040	0.0011619073314748755
58	12180	0.001085278473724232
59	11590	0.0010327075131743718
60	11167	0.000995016807559811
61	10398	0.0009264963521990611
62	10012	0.0008921024695342373
63	9599	0.0008553027971493352
64	9017	0.000803444663183202
65	8506	0.0007579128651476451
66	8192	0.0007299344217363636
67	7633	0.0006801256641984452
68	7171	0.0006389599289882157
69	6885	0.0006134763786199784
70	6790	0.0006050115629382212
71	6170	0.0005497675026993852
72	5872	0.0005232147124555575
73	5737	0.0005111857638551658
74	5224	0.0004654757591736772
75	5041	0.00044916985107092394
76	4657	0.0004149541750520319
77	4225	0.0003764615395307783
78	4348	0.0003874212482555797
79	3908	0.00034821578615059924
80	3766	0.00033556311428944644
81	3579	0.00031890079289482976
82	3685	0.0003283457451292114
83	3457	0.00030803018749299426
84	3003	0.00026757727886649166
85	2941	0.00026205287284260806
86	2830	0.00025216240399339706
87	2596	0.00023131222641938474
88	2529	0.00022534230378067183
89	2392	0.00021313514853434835
90	2188	0.00019495807064931196
91	2200	0.00019602731052490233
92	2166	0.00019299779754406292
93	1952	0.00017392968642936788
94	1753	0.0001561981251591608
95	1778	0.00015842570823330744
96	1648	0.00014684227624774503
97	1545	0.00013766463398226096
98	1545	0.00013766463398226096
99	1405	0.0001251901687670399
100	1351	0.0001203785893268832
101	1256	0.00011191377364512605
102	1194	0.00010638936762124245
103	1106	9.854827520024636e-05
104	1069	9.525145225050935e-05
105	1021	9.097449274814785e-05
106	974	8.678663656875221e-05
107	936	8.340071029604935e-05
108	904	8.054940396114168e-05
109	837	7.457948132242875e-05
110	851	7.582692784395086e-05
111	737	6.566914902584228e-05
112	790	7.039162514303311e-05
113	714	6.36197725976274e-05
114	704	6.272873936796875e-05
115	657	5.85408831885731e-05
116	552	4.918503427715731e-05
117	605	5.390751039434814e-05
118	570	5.0788894090542877e-05
119	531	4.731386449487415e-05
120	568	5.061068744461115e-05
121	441	3.929456542794633e-05
122	470	4.187856179395641e-05
123	438	3.9027255459048735e-05
124	398	3.546312254041415e-05
125	370	3.296822949736994e-05
126	320	2.8513063349076703e-05
127	375	3.341374611219926e-05
128	308	2.7443823473486324e-05
129	331	2.9493199901701214e-05
130	319	2.842396002611084e-05
131	264	2.352327726298828e-05
132	267	2.3790587231885874e-05
133	246	2.1919417449602715e-05
134	255	2.2721347356295496e-05
135	272	2.4236103846715196e-05
136	202	1.7998871239104667e-05
137	211	1.880080114579745e-05
138	212	1.8889904468763315e-05
139	209	1.862259449986572e-05
140	175	1.5593081519026323e-05
141	206	1.835528453096813e-05
142	172	1.5325771550128728e-05
143	169	1.5058461581231133e-05
144	144	1.2830878507084516e-05
145	148	1.3187291798947975e-05
146	144	1.2830878507084516e-05
147	134	1.1939845277425869e-05
148	115	1.024688214107444e-05
149	126	1.1227018693698952e-05
150	123	1.0959708724801358e-05
151	132	1.176163863149414e-05
152	139	1.2385361892255193e-05
153	125	1.1137915370733087e-05
154	113	1.006867549514271e-05
155	91	8.108402389893688e-06
156	94	8.37571235879128e-06
157	87	7.751989098030228e-06
158	95	8.464815681757146e-06
159	108	9.623158880313386e-06
160	102	9.088538942518199e-06
161	92	8.197505712859552e-06
162	78	6.9500591913374465e-06
163	61	5.435302700917746e-06
164	54	4.811579440156693e-06
165	56	4.989786086088423e-06
166	56	4.989786086088423e-06
167	63	5.613509346849476e-06
168	39	3.4750295956687233e-06
169	56	4.989786086088423e-06
170	58	5.167992732020152e-06
171	45	4.009649533463911e-06
172	39	3.4750295956687233e-06
173	46	4.098752856429776e-06
174	40	3.564132918634588e-06
175	26	2.316686397112482e-06
176	39	3.4750295956687233e-06
177	44	3.920546210498047e-06
178	34	3.0295129808393995e-06
179	38	3.3859262727028583e-06
180	27	2.4057897200783466e-06
181	24	2.138479751180753e-06
182	27	2.4057897200783466e-06
183	26	2.316686397112482e-06
184	26	2.316686397112482e-06
185	35	3.1186163038052645e-06
186	29	2.583996366010076e-06
187	22	1.9602731052490233e-06
188	25	2.2275830741466175e-06
189	19	1.6929631363514291e-06
190	28	2.4948930430442116e-06
191	25	2.2275830741466175e-06
192	30	2.6730996889759408e-06
193	27	2.4057897200783466e-06
194	18	1.6038598133855646e-06
195	14	1.2474465215221058e-06
196	11	9.801365526245116e-07
197	12	1.0692398755903764e-06
198	14	1.2474465215221058e-06
199	16	1.4256531674538352e-06
200	11	9.801365526245116e-07
201	15	1.3365498444879704e-06
202	10	8.91033229658647e-07
203	11	9.801365526245116e-07
204	8	7.128265837269176e-07
205	13	1.158343198556241e-06
206	6	5.346199377951882e-07
207	11	9.801365526245116e-07
208	12	1.0692398755903764e-06
209	5	4.455166148293235e-07
210	7	6.237232607610529e-07
211	10	8.91033229658647e-07
212	2	1.782066459317294e-07
213	12	1.0692398755903764e-06
214	10	8.91033229658647e-07
215	11	9.801365526245116e-07
216	13	1.158343198556241e-06
217	7	6.237232607610529e-07
218	6	5.346199377951882e-07
219	1	8.91033229658647e-08
220	7	6.237232607610529e-07
221	1	8.91033229658647e-08
222	2	1.782066459317294e-07
223	8	7.128265837269176e-07
224	8	7.128265837269176e-07
225	2	1.782066459317294e-07
226	2	1.782066459317294e-07
227	7	6.237232607610529e-07
228	7	6.237232607610529e-07
229	8	7.128265837269176e-07
230	3	2.673099688975941e-07
231	3	2.673099688975941e-07
232	8	7.128265837269176e-07
233	6	5.346199377951882e-07
234	2	1.782066459317294e-07
235	1	8.91033229658647e-08
236	1	8.91033229658647e-08
237	2	1.782066459317294e-07
238	4	3.564132918634588e-07
239	3	2.673099688975941e-07
240	3	2.673099688975941e-07
241	1	8.91033229658647e-08
242	3	2.673099688975941e-07
243	2	1.782066459317294e-07
244	1	8.91033229658647e-08
246	4	3.564132918634588e-07
247	2	1.782066459317294e-07
248	4	3.564132918634588e-07
249	3	2.673099688975941e-07
253	3	2.673099688975941e-07
255	3	2.673099688975941e-07
258	2	1.782066459317294e-07
259	1	8.91033229658647e-08
262	2	1.782066459317294e-07
263	3	2.673099688975941e-07
265	2	1.782066459317294e-07
267	5	4.455166148293235e-07
272	2	1.782066459317294e-07
273	2	1.782066459317294e-07
276	2	1.782066459317294e-07
285	2	1.782066459317294e-07
289	1	8.91033229658647e-08
296	2	1.782066459317294e-07
298	1	8.91033229658647e-08
309	1	8.91033229658647e-08
384	1	8.91033229658647e-08
391	1	8.91033229658647e-08
