sample name :	C92_056_s3_SNV
date of analysis :	25/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	179057443
total number of reads excluded due to non-common CIGAR:	1190490
total number of SSCS consensus reads (read 1 and read 2 separate):	22761437
total number of unpaired SSCS reads:	188685
total number of SSCS pairs:	11286376

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	18456521	0.350754877076961
2	11401470	0.21667795400588544
3	7533036	0.14316073523262168
4	4695569	0.08923641283215773
5	2859061	0.0543347031442455
6	1779152	0.033811694038179206
7	1171249	0.022258869860767017
8	828594	0.01574692146026369
9	629768	0.011968355110207583
10	503638	0.009571331714210197
11	416678	0.007918710176781094
12	349715	0.0066461193762881645
13	298160	0.005666348178471267
14	254140	0.004829775040504051
15	216764	0.00411946705311962
16	184983	0.003515488613825297
17	158254	0.0030075203402059026
18	134683	0.002559567922327092
19	113933	0.0021652268815997014
20	97114	0.001845592088154208
21	81796	0.0015544828803536214
22	70010	0.0013304971692204635
23	58647	0.001114550314001893
24	50484	0.0009594174987991128
25	42745	0.0008123425438984247
26	35176	0.0006684983348735756
27	30665	0.0005827695428388161
28	25699	0.0004883937544893115
29	21376	0.00040623778730547965
30	18429	0.0003502318573284377
31	15350	0.00029171734820074443
32	13319	0.00025311943717822244
33	11170	0.00021227900843011824
34	9083	0.00017261685170731996
35	7961	0.00015129392892678347
36	6643	0.0001262461461952798
37	5756	0.00010938925447840291
38	4736	9.000477922336974e-05
39	4221	8.021751965832847e-05
40	3436	6.529907546695491e-05
41	2948	5.602493436454687e-05
42	2507	4.7643999474870764e-05
43	2081	3.9548130397768675e-05
44	1733	3.293460354605147e-05
45	1522	2.8924677782510292e-05
46	1377	2.616904159429479e-05
47	1179	2.2406172868317763e-05
48	1015	1.9289453317508505e-05
49	777	1.4766409091334098e-05
50	665	1.2637917690781435e-05
51	620	1.1782720253059383e-05
52	500	9.502193752467244e-06
53	433	8.228899789636633e-06
54	401	7.62075938947873e-06
55	315	5.986382064054364e-06
56	323	6.13841716409384e-06
57	265	5.0361626888076395e-06
58	245	4.65607493870895e-06
59	196	3.72485995096716e-06
60	155	2.945680063264846e-06
61	142	2.6986230257006973e-06
62	106	2.014465075523056e-06
63	117	2.2235133380773352e-06
64	87	1.6533817129293007e-06
65	87	1.6533817129293007e-06
66	51	9.69223762751659e-07
67	49	9.3121498774179e-07
68	29	5.511272376431002e-07
69	39	7.411711126924451e-07
70	39	7.411711126924451e-07
71	35	6.651535626727071e-07
72	27	5.131184626332312e-07
73	27	5.131184626332312e-07
74	26	4.941140751282967e-07
75	12	2.2805265005921386e-07
76	8	1.520351000394759e-07
77	20	3.8008775009868977e-07
78	12	2.2805265005921386e-07
79	15	2.8506581257401734e-07
80	3	5.7013162514803465e-08
81	5	9.502193752467244e-08
82	4	7.601755001973795e-08
83	5	9.502193752467244e-08
84	5	9.502193752467244e-08
85	4	7.601755001973795e-08
86	5	9.502193752467244e-08
87	6	1.1402632502960693e-07
88	2	3.800877500986898e-08
89	2	3.800877500986898e-08
90	2	3.800877500986898e-08
91	2	3.800877500986898e-08
92	5	9.502193752467244e-08
94	4	7.601755001973795e-08
95	3	5.7013162514803465e-08
101	2	3.800877500986898e-08
