sample name :	C92_003_s13_SNV
date of analysis :	24/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	64178722
total number of reads excluded due to non-common CIGAR:	497613
total number of SSCS consensus reads (read 1 and read 2 separate):	4128177
total number of unpaired SSCS reads:	55981
total number of SSCS pairs:	2036098

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	4425483	0.40767293993795206
2	2301814	0.21204177726371046
3	1386621	0.12773472627726803
4	781309	0.07197373417319225
5	420423	0.03872912412668484
6	224252	0.020657964820329357
7	122947	0.011325806685180214
8	73929	0.006810296814307694
9	49897	0.004596482843586563
10	38549	0.0035511116327117545
11	32796	0.0030211485928666034
12	29530	0.00272028655773115
13	28095	0.0025880951858942318
14	26834	0.0024719325936389328
15	25949	0.002390406904387593
16	25198	0.0023212252178025574
17	24511	0.002257939174282026
18	23699	0.0021831382029011354
19	23524	0.0021670173038966334
20	22696	0.002090742421749617
21	22066	0.0020327071853334087
22	21777	0.002006084672120259
23	21230	0.0019556953478033295
24	21245	0.0019570771391465725
25	20548	0.0018928699013972122
26	20155	0.0018566669682042443
27	19801	0.0018240566925037084
28	19180	0.001766850530893446
29	18818	0.001733503299809847
30	18028	0.0016607289557323797
31	17629	0.0016239733060021146
32	17047	0.0015703598018842844
33	16597	0.001528906061586993
34	16326	0.0015039416979857351
35	15625	0.0014393659825448432
36	15512	0.001428956487759079
37	15286	0.0014081374981875503
38	14562	0.0013414430360203526
39	14434	0.001329651749891345
40	13903	0.0012807363363405411
41	13949	0.0012849738297931533
42	13521	0.0012455467167992848
43	12903	0.0011886169134576712
44	12283	0.0011315028712702917
45	12134	0.0011177770772607442
46	11795	0.0010865485929034513
47	11268	0.0010380016570441788
48	11094	0.0010219728774625595
49	10665	0.0009824536450458083
50	10592	0.0009757289271753588
51	10318	0.0009504882053054523
52	9926	0.0009143773915353674
53	9385	0.0008645407837557347
54	9268	0.0008537628112784388
55	8906	0.00082041558019484
56	8708	0.0008021759344640317
57	8676	0.0007992281129317798
58	8256	0.0007605379553209745
59	7933	0.0007307833817298074
60	7617	0.0007016736440988206
61	7336	0.0006757880862687341
62	7165	0.0006600356649557633
63	6870	0.0006328604352053167
64	6643	0.0006119493262109052
65	6471	0.0005961047854750516
66	6101	0.0005620205990083896
67	6040	0.0005564013142125347
68	5768	0.0005313448311883939
69	5352	0.00049302315126912
70	5335	0.0004914571210801113
71	5267	0.00048519300032407614
72	5058	0.0004659400409415563
73	4943	0.00045534630731002625
74	4471	0.00041186593970931164
75	4498	0.0004143531641271491
76	4183	0.0003853355459190451
77	4197	0.00038662521783940524
78	3942	0.0003631347650042734
79	3718	0.00034250001427851053
80	3770	0.0003472902242684198
81	3564	0.0003283136231545486
82	3447	0.0003175356506772528
83	3220	0.0002966245416828413
84	3089	0.0002845568972851853
85	2990	0.0002754370744197812
86	3018	0.00027801641826050155
87	2977	0.0002742395219223039
88	2674	0.0002463273367887943
89	2697	0.0002484460835151003
90	2569	0.00023665479738609296
91	2487	0.0002291010047096976
92	2344	0.0002159279272374472
93	2223	0.00020478147706861995
94	1976	0.00018202797961655107
95	2074	0.0001910556830590723
96	1988	0.0001831334126911455
97	1832	0.00016876278272141777
98	1789	0.00016480164753745439
99	1724	0.00015881388505006782
100	1662	0.0001531024808313299
101	1615	0.000148772867955835
102	1642	0.0001512600923736725
103	1430	0.00013173077472250405
104	1379	0.0001270326841554777
105	1301	0.00011984736917061383
106	1260	0.00011607047283241616
107	1267	0.00011671530879259625
108	1216	0.00011201721822556988
109	1207	0.00011118814341962406
110	1122	0.0001033579924745801
111	1089	0.00010031805151944539
112	985	9.073763153962692e-05
113	895	8.244688348016862e-05
114	896	8.253900290305149e-05
115	873	8.042025617674549e-05
116	894	8.235476405728575e-05
117	875	8.060449502251123e-05
118	892	8.217052521152001e-05
119	736	6.77998952417923e-05
120	742	6.835261177908952e-05
121	717	6.604962620701776e-05
122	727	6.697082043584646e-05
123	685	6.310180467476592e-05
124	629	5.794311699332521e-05
125	637	5.868007237638817e-05
126	572	5.269230988900162e-05
127	558	5.140263796864144e-05
128	519	4.7809980476209516e-05
129	515	4.7441502784678036e-05
130	463	4.265129279476879e-05
131	478	4.403308413801185e-05
132	452	4.163797914305722e-05
133	459	4.228281510323731e-05
134	422	3.8874396456571125e-05
135	403	3.71241274217966e-05
136	409	3.7676843959093816e-05
137	367	3.380782819801328e-05
138	343	3.15969620488244e-05
139	323	2.9754573591167e-05
140	336	3.095212608864431e-05
141	281	2.588555783008646e-05
142	303	2.79121851335096e-05
143	269	2.4780124755492022e-05
144	264	2.4319527641077673e-05
145	277	2.551708013855498e-05
146	243	2.2385019760537404e-05
147	231	2.127958668594296e-05
148	255	2.3490452835131843e-05
149	247	2.2753497452068884e-05
150	220	2.0266273034231392e-05
151	197	1.8147526307925384e-05
152	220	2.0266273034231392e-05
153	203	1.8700242845222603e-05
154	192	1.7686929193511034e-05
155	177	1.6305137850267985e-05
156	161	1.4831227084142064e-05
157	175	1.6120899004502245e-05
158	165	1.5199704775673546e-05
159	135	1.2436122089187446e-05
160	140	1.2896719203601796e-05
161	143	1.3173077472250406e-05
162	160	1.4739107661259194e-05
163	132	1.2159763820538836e-05
164	142	1.3080958049367536e-05
165	120	1.1054330745944397e-05
166	102	9.396181134052737e-06
167	133	1.2251883243421706e-05
168	95	8.751345173872647e-06
169	91	8.382867482341167e-06
170	111	1.0225255939998566e-05
171	86	7.922270367926818e-06
172	108	9.948897671349956e-06
173	89	8.198628636575427e-06
174	97	8.935584019638387e-06
175	77	7.093195561980987e-06
176	93	8.567106328106907e-06
177	84	7.738031522161078e-06
178	82	7.553792676395338e-06
179	57	5.250807104323588e-06
180	75	6.9089567162152475e-06
181	65	5.987762487386548e-06
182	67	6.172001333152288e-06
183	83	7.645912099278208e-06
184	50	4.605971144143498e-06
185	50	4.605971144143498e-06
186	59	5.435045950089329e-06
187	80	7.369553830629597e-06
188	52	4.790209989909238e-06
189	60	5.5271653729721985e-06
190	44	4.053254606846279e-06
191	51	4.698090567026368e-06
192	42	3.869015761080539e-06
193	49	4.5138517212606284e-06
194	47	4.3296128754948886e-06
195	51	4.698090567026368e-06
196	42	3.869015761080539e-06
197	42	3.869015761080539e-06
198	39	3.5926574924319287e-06
199	42	3.869015761080539e-06
200	47	4.3296128754948886e-06
201	37	3.408418646666189e-06
202	37	3.408418646666189e-06
203	46	4.237493452612019e-06
204	39	3.5926574924319287e-06
205	36	3.316299223783319e-06
206	34	3.132060378017579e-06
207	24	2.2108661491888792e-06
208	25	2.302985572071749e-06
209	36	3.316299223783319e-06
210	36	3.316299223783319e-06
211	32	2.947821532251839e-06
212	21	1.9345078805402694e-06
213	27	2.487224417837489e-06
214	30	2.7635826864860993e-06
215	27	2.487224417837489e-06
216	17	1.5660301890087895e-06
217	17	1.5660301890087895e-06
218	21	1.9345078805402694e-06
219	17	1.5660301890087895e-06
220	22	2.0266273034231394e-06
221	22	2.0266273034231394e-06
222	24	2.2108661491888792e-06
223	20	1.8423884576573993e-06
224	18	1.6581496118916594e-06
225	11	1.0133136517115697e-06
226	11	1.0133136517115697e-06
227	10	9.211942288286997e-07
228	23	2.1187467263060093e-06
229	14	1.2896719203601795e-06
230	21	1.9345078805402694e-06
231	13	1.1975524974773096e-06
232	11	1.0133136517115697e-06
233	15	1.3817913432430496e-06
234	11	1.0133136517115697e-06
235	9	8.290748059458297e-07
236	5	4.605971144143498e-07
237	11	1.0133136517115697e-06
238	15	1.3817913432430496e-06
239	15	1.3817913432430496e-06
240	9	8.290748059458297e-07
241	14	1.2896719203601795e-06
242	7	6.448359601800897e-07
243	10	9.211942288286997e-07
244	13	1.1975524974773096e-06
245	13	1.1975524974773096e-06
246	19	1.7502690347745294e-06
247	9	8.290748059458297e-07
248	9	8.290748059458297e-07
249	9	8.290748059458297e-07
250	9	8.290748059458297e-07
251	6	5.527165372972198e-07
252	8	7.369553830629598e-07
253	10	9.211942288286997e-07
254	3	2.763582686486099e-07
255	2	1.8423884576573995e-07
256	2	1.8423884576573995e-07
257	5	4.605971144143498e-07
258	4	3.684776915314799e-07
259	3	2.763582686486099e-07
260	4	3.684776915314799e-07
261	2	1.8423884576573995e-07
262	6	5.527165372972198e-07
263	6	5.527165372972198e-07
264	4	3.684776915314799e-07
265	11	1.0133136517115697e-06
267	5	4.605971144143498e-07
268	3	2.763582686486099e-07
269	3	2.763582686486099e-07
270	4	3.684776915314799e-07
271	3	2.763582686486099e-07
272	3	2.763582686486099e-07
273	3	2.763582686486099e-07
274	2	1.8423884576573995e-07
276	2	1.8423884576573995e-07
277	1	9.211942288286997e-08
278	4	3.684776915314799e-07
279	1	9.211942288286997e-08
280	4	3.684776915314799e-07
281	4	3.684776915314799e-07
282	2	1.8423884576573995e-07
283	2	1.8423884576573995e-07
284	1	9.211942288286997e-08
285	2	1.8423884576573995e-07
286	1	9.211942288286997e-08
287	2	1.8423884576573995e-07
288	4	3.684776915314799e-07
289	2	1.8423884576573995e-07
290	1	9.211942288286997e-08
291	1	9.211942288286997e-08
294	3	2.763582686486099e-07
295	2	1.8423884576573995e-07
296	3	2.763582686486099e-07
298	1	9.211942288286997e-08
299	3	2.763582686486099e-07
300	1	9.211942288286997e-08
308	1	9.211942288286997e-08
311	1	9.211942288286997e-08
313	1	9.211942288286997e-08
314	1	9.211942288286997e-08
315	1	9.211942288286997e-08
316	1	9.211942288286997e-08
318	1	9.211942288286997e-08
319	1	9.211942288286997e-08
320	2	1.8423884576573995e-07
321	1	9.211942288286997e-08
322	1	9.211942288286997e-08
323	1	9.211942288286997e-08
326	1	9.211942288286997e-08
327	1	9.211942288286997e-08
330	1	9.211942288286997e-08
335	2	1.8423884576573995e-07
353	1	9.211942288286997e-08
354	1	9.211942288286997e-08
355	1	9.211942288286997e-08
360	1	9.211942288286997e-08
367	2	1.8423884576573995e-07
389	1	9.211942288286997e-08
393	1	9.211942288286997e-08
