sample name :	CNTRL_203_s4_SNV
date of analysis :	25/06/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	122460142
total number of reads excluded due to non-common CIGAR:	772056
total number of SSCS consensus reads (read 1 and read 2 separate):	15396498
total number of unpaired SSCS reads:	131758
total number of SSCS pairs:	7632370

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	15362870	0.3863876318895657
2	9000885	0.2263789669547626
3	5453510	0.13715984151308092
4	3152312	0.07928299651413184
5	1832037	0.046077096139202134
6	1133694	0.02851324914859068
7	767362	0.019299726286952954
8	562384	0.01414437679760237
9	439775	0.011060669055601834
10	355586	0.00894325295163489
11	292649	0.007360340488779083
12	243061	0.0061131653261864306
13	201422	0.00506591343872988
14	167283	0.004207292141727569
15	139119	0.003498946548453804
16	114926	0.0028904745651392107
17	95524	0.0024024998030067867
18	78335	0.0019701836404310605
19	64434	0.0016205631287104737
20	53283	0.0013401071668231086
21	44039	0.0011076136764019081
22	36099	0.0009079167579743519
23	29977	0.0007539438946729037
24	24529	0.0006169226337669431
25	20173	0.00050736598683112
26	16160	0.00040643604556540424
27	13454	0.00033837812852951414
28	11417	0.0002871460601621423
29	9440	0.00023742303651840444
30	7567	0.00019031569039563203
31	6247	0.00015711670647568566
32	5228	0.0001314880969193028
33	4362	0.00010970755140818646
34	3519	8.85054730411298e-05
35	2979	7.492407052842445e-05
36	2375	5.9733020310509594e-05
37	2220	5.5834654774455285e-05
38	1766	4.441621636562524e-05
39	1352	3.4003807772551145e-05
40	1087	2.733886024316797e-05
41	976	2.4547127504445205e-05
42	768	1.931577246251426e-05
43	691	1.7379165067184053e-05
44	587	1.4763487546218582e-05
45	495	1.2449618969979894e-05
46	342	8.601554924713382e-06
47	332	8.350047470774393e-06
48	248	6.2373848576868965e-06
49	215	5.407410259688237e-06
50	186	4.678038643265173e-06
51	172	4.32592820775059e-06
52	112	2.816883484116663e-06
53	107	2.6911297571471692e-06
54	81	2.037210376905801e-06
55	100	2.5150745393898778e-06
56	49	1.23238652430104e-06
57	58	1.458743232846129e-06
58	45	1.1317835427254449e-06
59	44	1.1066327973315463e-06
60	25	6.287686348474694e-07
61	30	7.545223618169633e-07
62	25	6.287686348474694e-07
63	11	2.7665819933288656e-07
64	15	3.7726118090848166e-07
65	10	2.515074539389878e-07
66	16	4.024119263023804e-07
67	13	3.269596901206841e-07
68	12	3.018089447267853e-07
69	4	1.006029815755951e-07
70	5	1.257537269694939e-07
71	3	7.545223618169632e-08
72	5	1.257537269694939e-07
73	5	1.257537269694939e-07
74	6	1.5090447236339265e-07
75	4	1.006029815755951e-07
76	1	2.5150745393898775e-08
77	3	7.545223618169632e-08
78	1	2.5150745393898775e-08
80	2	5.030149078779755e-08
82	2	5.030149078779755e-08
83	1	2.5150745393898775e-08
85	1	2.5150745393898775e-08
91	2	5.030149078779755e-08
99	2	5.030149078779755e-08
