sample name :	CNTRL_188_s2_SNV
date of analysis :	28/08/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	113724683
total number of reads excluded due to non-common CIGAR:	871095
total number of SSCS consensus reads (read 1 and read 2 separate):	11147492
total number of unpaired SSCS reads:	64652
total number of SSCS pairs:	5541420

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3214898	0.20677081085607568
2	1185733	0.07626213144827836
3	1232951	0.07929902535502195
4	1288445	0.08286820216176577
5	1250502	0.08042784328371984
6	1124416	0.07231843998146914
7	953420	0.06132058512786399
8	783076	0.05036466459649181
9	630360	0.0405425143600935
10	509814	0.032789424163932844
11	418551	0.026919712430883137
12	350331	0.022532044543254515
13	300288	0.01931345667898305
14	262022	0.016852323589156067
15	231616	0.01489671775814997
16	204038	0.013122998834007166
17	181029	0.011643141747720931
18	162131	0.010427689567415951
19	144061	0.00926549140368905
20	128107	0.008239386837883904
21	114377	0.007356322046075915
22	101408	0.00652220206902145
23	91019	0.00585401852043491
24	80985	0.0052086673098739955
25	71174	0.0045776586665798825
26	63001	0.004052000360429358
27	56146	0.0036111111289767904
28	49331	0.003172794555329926
29	43978	0.0028285086244815533
30	38842	0.0024981793622291257
31	34250	0.002202838246134276
32	30149	0.0019390765046044464
33	26376	0.0016964105570813918
34	23301	0.0014986374882678764
35	20310	0.0013062670008463402
36	18471	0.0011879890582290865
37	16162	0.0010394823863948079
38	14036	0.0009027456240216263
39	12507	0.0008044057793985807
40	10983	0.0007063875170012483
41	9653	0.0006208466449615815
42	8293	0.0005333762795676365
43	7368	0.00047388356781072544
44	6158	0.00039606066918817146
45	5672	0.00036480287684886463
46	4926	0.0003168228087724801
47	4248	0.00027321625896579283
48	3646	0.00023449775898994366
49	3325	0.00021385218009916694
50	2810	0.00018072921085072455
51	2457	0.00015802550571538442
52	2136	0.0001373799268246077
53	1859	0.00011956427152010567
54	1591	0.00010232746422188711
55	1442	9.274431389563872e-05
56	1375	8.843511207108408e-05
57	1144	7.357801324314195e-05
58	880	5.6598471725493814e-05
59	845	5.434739614550258e-05
60	762	4.9009131198666234e-05
61	603	3.878281642099178e-05
62	568	3.653174084100055e-05
63	537	3.453793104157975e-05
64	467	3.0035779881597283e-05
65	398	2.5597945166757427e-05
66	295	1.8973351317068948e-05
67	279	1.794428819478724e-05
68	229	1.4728465937656911e-05
69	205	1.3184871254234354e-05
70	183	1.1769909461097008e-05
71	164	1.0547897003387483e-05
72	130	8.361137868538858e-06
73	104	6.688910294831087e-06
74	69	4.437834714839856e-06
75	90	5.788480062834594e-06
76	89	5.724163617691988e-06
77	76	4.888049830838102e-06
78	59	3.7946702634137897e-06
79	51	3.2801387022729366e-06
80	34	2.1867591348486247e-06
81	48	3.087189366845117e-06
82	39	2.5083413605616577e-06
83	32	2.0581262445634113e-06
84	27	1.7365440188503783e-06
85	28	1.8008604639929848e-06
86	26	1.6722275737077716e-06
87	19	1.2220124577095255e-06
88	16	1.0290631222817057e-06
89	11	7.074808965686727e-07
90	9	5.788480062834594e-07
91	7	4.502151159982462e-07
92	7	4.502151159982462e-07
93	3	1.929493354278198e-07
94	5	3.21582225713033e-07
95	8	5.145315611408528e-07
96	4	2.572657805704264e-07
97	2	1.286328902852132e-07
98	3	1.929493354278198e-07
99	4	2.572657805704264e-07
100	2	1.286328902852132e-07
103	2	1.286328902852132e-07
107	2	1.286328902852132e-07
115	2	1.286328902852132e-07
128	2	1.286328902852132e-07
