sample name :	CNTRL_196_s5_SNV
date of analysis :	25/08/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	126699506
total number of reads excluded due to non-common CIGAR:	990942
total number of SSCS consensus reads (read 1 and read 2 separate):	12497246
total number of unpaired SSCS reads:	83822
total number of SSCS pairs:	6206712

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3948743	0.21738602414721905
2	1718670	0.0946161444594143
3	1680383	0.09250837023695298
4	1610486	0.08866040369929323
5	1431093	0.0787844682358199
6	1199761	0.06604918925260309
7	970020	0.05340149793067957
8	773678	0.04259248687244831
9	620961	0.034185117375448666
10	509797	0.02806532178776381
11	429456	0.02364239262625299
12	367040	0.020206269768125017
13	318378	0.01752733150674615
14	282911	0.015574803798959288
15	252149	0.013881295542074311
16	224382	0.012352667892086496
17	200532	0.011039678752020613
18	179287	0.009870099956184148
19	159596	0.00878607189928531
20	143200	0.00788344003595113
21	129178	0.007111501515112395
22	115562	0.006361914088230338
23	102329	0.005633411560327117
24	91138	0.00501732512567398
25	81794	0.004502919652937058
26	72032	0.003965502462776758
27	64342	0.003542152924533293
28	57231	0.003150678468558094
29	51136	0.0028151367994301464
30	44843	0.0024686948431016514
31	40255	0.0022161164710000885
32	34687	0.0019095871824513745
33	31391	0.0017281359369311585
34	27602	0.0015195440773206918
35	24223	0.0013335235194891354
36	21496	0.0011833968366816024
37	18433	0.0010147726968064747
38	16347	0.0008999343175118234
39	14745	0.000811741084707398
40	12824	0.0007059862780798693
41	11598	0.0006384925805653714
42	9845	0.0005419865024716401
43	8711	0.0004795575848685076
44	7675	0.0004225237589100902
45	6671	0.00036725159552953896
46	5878	0.00032359539477179287
47	5265	0.00028984854601454396
48	4639	0.00025538602183503695
49	4005	0.00022048308201106336
50	3469	0.00019097523383180493
51	3137	0.00017269798458644338
52	2655	0.00014616294200733414
53	2347	0.0001292069396953722
54	2037	0.00011214083347229364
55	1768	9.733185742710612e-05
56	1599	8.802807693775039e-05
57	1453	7.999049142623597e-05
58	1258	6.925536009236397e-05
59	1112	6.121777458084955e-05
60	973	5.356555275824336e-05
61	768	4.227990186878818e-05
62	629	3.4627680046181984e-05
63	613	3.3746848757248896e-05
64	568	3.126951075712459e-05
65	477	2.6259782801317657e-05
66	411	2.2626353734468674e-05
67	394	2.1690470489977267e-05
68	297	1.635043080082043e-05
69	321	1.767167773422006e-05
70	259	1.4258456489604346e-05
71	250	1.3762988889579486e-05
72	168	9.248728533797414e-06
73	183	1.0074507867172183e-05
74	128	7.046650311464696e-06
75	103	5.670351422506748e-06
76	89	4.899624044690296e-06
77	105	5.780455333623384e-06
78	87	4.78952013357366e-06
79	62	3.4132212446157122e-06
80	66	3.633429066848984e-06
81	77	4.239000577990482e-06
82	49	2.697545822357579e-06
83	51	2.807649733474215e-06
84	38	2.0919743112160816e-06
85	41	2.2571301778910355e-06
86	28	1.5414547556329022e-06
87	16	8.80831288933087e-07
88	23	1.2661949778413127e-06
89	13	7.156754222581333e-07
90	15	8.257793333747691e-07
91	21	1.1560910667246767e-06
92	15	8.257793333747691e-07
93	8	4.404156444665435e-07
94	7	3.8536368890822556e-07
95	5	2.752597777915897e-07
96	16	8.80831288933087e-07
97	8	4.404156444665435e-07
98	3	1.6515586667495383e-07
99	7	3.8536368890822556e-07
100	2	1.1010391111663588e-07
101	2	1.1010391111663588e-07
102	4	2.2020782223327176e-07
103	1	5.505195555831794e-08
104	2	1.1010391111663588e-07
105	2	1.1010391111663588e-07
107	6	3.3031173334990765e-07
108	4	2.2020782223327176e-07
109	3	1.6515586667495383e-07
110	2	1.1010391111663588e-07
111	2	1.1010391111663588e-07
118	1	5.505195555831794e-08
119	1	5.505195555831794e-08
120	2	1.1010391111663588e-07
