sample name :	CNTRL_170_s6
date of analysis :	09/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	99025715
total number of reads excluded due to non-common CIGAR:	583236
total number of SSCS consensus reads (read 1 and read 2 separate):	8120499
total number of unpaired SSCS reads:	155485
total number of SSCS pairs:	3915672

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	2252303	0.20034791089346615
2	869157	0.07731366036826856
3	891460	0.07929756726563404
4	908125	0.08077996014751522
5	856070	0.07614953941746273
6	746845	0.06643370608272099
7	616634	0.05485111625118007
8	491468	0.043717291621504756
9	388749	0.03458018304460993
10	311480	0.027706914782379122
11	256617	0.022826715521734247
12	218309	0.01941912437147298
13	192871	0.017156351486426875
14	171491	0.015254547717172781
15	158420	0.01409185000585752
16	144768	0.012877470910541481
17	135170	0.01202370512114481
18	124510	0.011075471810562555
19	116465	0.010359849204217878
20	108882	0.009685322638162975
21	99919	0.008888041666047706
22	93462	0.00831367557914061
23	86200	0.007667702755364968
24	80445	0.007155781301105973
25	74637	0.006639145366034514
26	68214	0.006067803663044848
27	63185	0.005620461700669785
28	59066	0.005254066484320037
29	53944	0.004798451942406123
30	49761	0.004426363768094155
31	46346	0.004122591089328826
32	42311	0.0037636678803044912
33	39046	0.0034732380717631154
34	36133	0.0032141195320139486
35	33353	0.0029668316705300205
36	30837	0.0027430272606402497
37	27845	0.002476881475906468
38	25851	0.002299510254396053
39	23550	0.002094830625160615
40	21329	0.0018972671933779512
41	20012	0.0017801167928116442
42	17908	0.001592960799803664
43	16557	0.0014727860153199279
44	15163	0.001348786274705325
45	13600	0.001209753566971735
46	12460	0.0011083477532696927
47	11695	0.0010402991151275325
48	10773	0.0009582849394843017
49	9777	0.0008696882811972539
50	8855	0.0007876741055540231
51	7923	0.0007047704052291953
52	7284	0.0006479297780751557
53	6704	0.0005963373465425377
54	5987	0.0005325584268720425
55	5451	0.0004848799039384506
56	5006	0.00044529605560739014
57	4577	0.00040713544676688465
58	4268	0.0003796491341055416
59	3887	0.00034575824373670106
60	3465	0.0003082203021733134
61	3204	0.00028500370798363524
62	2767	0.00024613147939785227
63	2571	0.00022869679563855373
64	2512	0.00022344860001713226
65	2178	0.000193738475651797
66	1874	0.00016669692533125233
67	1725	0.00015344300757545905
68	1636	0.00014552623790924695
69	1551	0.00013796527811567362
70	1357	0.00012070849929269445
71	1221	0.0001086109636229771
72	1164	0.00010354067293787497
73	1026	9.126523233183824e-05
74	842	7.489797819045595e-05
75	845	7.516483559493502e-05
76	718	6.386787213865484e-05
77	745	6.626958877896638e-05
78	676	6.013186847594801e-05
79	595	5.292671855501341e-05
80	509	4.527680629328038e-05
81	509	4.527680629328038e-05
82	470	4.180766003505261e-05
83	414	3.682632181811017e-05
84	404	3.593679713651331e-05
85	354	3.148917372852899e-05
86	294	2.6152025638947802e-05
87	315	2.8020027470301217e-05
88	253	2.250497444440066e-05
89	225	2.001430533592944e-05
90	223	1.983640039961007e-05
91	189	1.681201648218073e-05
92	174	1.5477729459785434e-05
93	164	1.458820477818857e-05
94	126	1.1208010988120487e-05
95	117	1.040743877468331e-05
96	114	1.014058137020425e-05
97	120	1.0674296179162369e-05
98	102	9.073151752288013e-06
99	73	6.4935301756571075e-06
100	93	8.272579538850835e-06
101	100	8.89524681596864e-06
102	76	6.760387580136166e-06
103	58	5.159243153261812e-06
104	50	4.44762340798432e-06
105	39	3.4691462582277695e-06
106	42	3.736003662706829e-06
107	40	3.5580987263874563e-06
108	41	3.6470511945471426e-06
109	64	5.69295796221993e-06
110	20	1.7790493631937281e-06
111	15	1.334287022395296e-06
112	29	2.579621576630906e-06
113	41	3.6470511945471426e-06
114	26	2.3127641721518465e-06
115	21	1.8680018313534145e-06
116	21	1.8680018313534145e-06
117	21	1.8680018313534145e-06
118	14	1.2453345542356096e-06
119	16	1.4232394905549824e-06
120	17	1.512191958714669e-06
121	5	4.4476234079843203e-07
122	14	1.2453345542356096e-06
123	17	1.512191958714669e-06
124	14	1.2453345542356096e-06
125	2	1.779049363193728e-07
126	7	6.226672771178048e-07
127	12	1.067429617916237e-06
128	15	1.334287022395296e-06
129	6	5.337148089581185e-07
130	6	5.337148089581185e-07
131	11	9.784771497565504e-07
132	5	4.4476234079843203e-07
133	8	7.116197452774912e-07
134	3	2.6685740447905923e-07
135	3	2.6685740447905923e-07
137	3	2.6685740447905923e-07
138	5	4.4476234079843203e-07
139	4	3.558098726387456e-07
140	2	1.779049363193728e-07
141	5	4.4476234079843203e-07
144	1	8.89524681596864e-08
145	2	1.779049363193728e-07
146	3	2.6685740447905923e-07
147	7	6.226672771178048e-07
148	1	8.89524681596864e-08
150	1	8.89524681596864e-08
151	2	1.779049363193728e-07
152	1	8.89524681596864e-08
153	2	1.779049363193728e-07
157	2	1.779049363193728e-07
167	2	1.779049363193728e-07
169	2	1.779049363193728e-07
176	2	1.779049363193728e-07
177	2	1.779049363193728e-07
181	1	8.89524681596864e-08
182	1	8.89524681596864e-08
