sample name :	CNTRL_199_s7
date of analysis :	04/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	100873008
total number of reads excluded due to non-common CIGAR:	608476
total number of SSCS consensus reads (read 1 and read 2 separate):	7464118
total number of unpaired SSCS reads:	86768
total number of SSCS pairs:	3657376

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	2189138	0.20894283879009776
2	823954	0.0786425012002241
3	831658	0.07937781145934843
4	821412	0.07839987935719528
5	743275	0.07094207331913745
6	625908	0.059739949853062024
7	502695	0.04797985341517446
8	394056	0.03761077615128455
9	312379	0.029815093903815995
10	254266	0.024268483689837275
11	215432	0.02056196258355039
12	189004	0.018039535334311328
13	170719	0.0162943188119738
14	157723	0.015053912253357525
15	146559	0.01398836140537414
16	137370	0.013111314939759726
17	129951	0.012403206578850667
18	122497	0.01169175763395026
19	115646	0.011037862178957948
20	108610	0.010366309351439935
21	102571	0.009789915445046916
22	96245	0.009186128749924838
23	89959	0.008586159865078585
24	84494	0.008064551536143686
25	80258	0.007660245427933581
26	74871	0.007146081829036547
27	69560	0.006639172069663584
28	65300	0.006232575275287982
29	59826	0.005710107939041024
30	56232	0.005367077685757945
31	53147	0.005072629068234769
32	49554	0.004729694260208586
33	45667	0.004358698546655073
34	42943	0.004098705666871237
35	39528	0.0037727601145724865
36	36784	0.003510858329650737
37	34112	0.003255828603225477
38	31399	0.002996885621267494
39	29398	0.0028058996622192358
40	27602	0.0026344799808345923
41	25399	0.0024242140798934066
42	22857	0.0021815922368645852
43	21394	0.0020419558260262034
44	19921	0.001901364962618865
45	18357	0.0017520885808340197
46	17104	0.0016324956739437312
47	15814	0.0015093712925483024
48	14506	0.0013845288965287515
49	13052	0.001245751493002431
50	12291	0.0011731176525048175
51	11330	0.001081394760628068
52	10452	0.00099759382507366
53	9445	0.0009014804513797089
54	8551	0.0008161523917149699
55	7987	0.0007623212668258057
56	7225	0.0006895919810712966
57	6677	0.0006372879802924634
58	6187	0.0005905198044135795
59	5650	0.0005392657014605987
60	5026	0.0004797078611576937
61	4812	0.00045928257618201793
62	4342	0.00041442330544104775
63	3962	0.0003781541078206889
64	3691	0.0003522884432019593
65	3354	0.0003201233916281147
66	3111	0.0002969301942024642
67	2728	0.0002603746608114183
68	2555	0.00024386263136846545
69	2329	0.0002222920033100415
70	2186	0.0002086433315739591
71	1948	0.00018592736043278698
72	1882	0.000179627973477672
73	1616	0.0001542395351434208
74	1571	0.00014994449858311517
75	1417	0.00013524592902118025
76	1231	0.00011749311123858355
77	1245	0.00011882934483512309
78	927	8.847775314229647e-05
79	891	8.504172389405195e-05
80	886	8.456449760957354e-05
81	850	8.112846836132902e-05
82	848	8.093757784753766e-05
83	636	6.070318338565324e-05
84	587	5.602636579776486e-05
85	579	5.526280374259941e-05
86	555	5.297211757710306e-05
87	401	3.827354801516816e-05
88	441	4.209135829099541e-05
89	401	3.827354801516816e-05
90	353	3.369217568417546e-05
91	297	2.8347241298017315e-05
92	262	2.5006657306668473e-05
93	256	2.4433985765294386e-05
94	239	2.2811416398067806e-05
95	226	2.157062805842395e-05
96	207	1.975716817740601e-05
97	202	1.92799418929276e-05
98	184	1.756192726880534e-05
99	142	1.355322647918673e-05
100	131	1.2503328653334237e-05
101	145	1.3839562249873774e-05
102	126	1.202610236885583e-05
103	137	1.3076000194708324e-05
104	136	1.2980554937812643e-05
105	106	1.0117197230942207e-05
106	98	9.353635175776757e-06
107	75	7.15839426717609e-06
108	104	9.926306717150845e-06
109	65	6.203941698219278e-06
110	53	5.0585986154711035e-06
111	70	6.681167982697684e-06
112	60	5.726715413740872e-06
113	55	5.249489129262466e-06
114	59	5.631270156845191e-06
115	38	3.6269197620358857e-06
116	51	4.867708101679741e-06
117	42	4.008700789618611e-06
118	34	3.2451387344531607e-06
119	30	2.863357706870436e-06
120	37	3.5314745051402044e-06
121	17	1.6225693672265803e-06
122	19	1.8134598810179428e-06
123	18	1.7180146241222616e-06
124	17	1.6225693672265803e-06
125	28	2.6724671930790736e-06
126	17	1.6225693672265803e-06
127	12	1.1453430827481743e-06
128	12	1.1453430827481743e-06
129	14	1.3362335965395368e-06
130	8	7.635620551654495e-07
131	16	1.527124110330899e-06
132	7	6.681167982697684e-07
133	5	4.77226284478406e-07
134	8	7.635620551654495e-07
135	4	3.817810275827248e-07
136	6	5.726715413740872e-07
137	3	2.863357706870436e-07
138	3	2.863357706870436e-07
139	5	4.77226284478406e-07
140	5	4.77226284478406e-07
141	2	1.908905137913624e-07
142	1	9.54452568956812e-08
143	7	6.681167982697684e-07
144	4	3.817810275827248e-07
145	5	4.77226284478406e-07
146	2	1.908905137913624e-07
147	3	2.863357706870436e-07
148	4	3.817810275827248e-07
149	2	1.908905137913624e-07
150	3	2.863357706870436e-07
151	5	4.77226284478406e-07
152	1	9.54452568956812e-08
156	2	1.908905137913624e-07
157	3	2.863357706870436e-07
158	1	9.54452568956812e-08
159	2	1.908905137913624e-07
161	2	1.908905137913624e-07
163	1	9.54452568956812e-08
164	1	9.54452568956812e-08
177	2	1.908905137913624e-07
187	2	1.908905137913624e-07
196	2	1.908905137913624e-07
