sample name :	C92_036_s5
date of analysis :	29/01/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	144938159
total number of reads excluded due to non-common CIGAR:	823711
total number of SSCS consensus reads (read 1 and read 2 separate):	12882826
total number of unpaired SSCS reads:	145553
total number of SSCS pairs:	6310857

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3320056	0.19166018621782147
2	1119735	0.06464005987086131
3	1182502	0.06826347312302754
4	1294200	0.07471157504665721
5	1313832	0.075844891103925
6	1241688	0.07168016241425877
7	1094892	0.06320592321587437
8	920094	0.05311518461673545
9	752857	0.04346092741067935
10	612078	0.035334037576423935
11	501021	0.028922939299529625
12	420499	0.02427456544239245
13	360264	0.02079731948123081
14	315736	0.018226807185080636
15	280886	0.016214986453836622
16	253461	0.014631796107943736
17	226946	0.0131011382402555
18	205973	0.011890408937633384
19	187076	0.010799522958915503
20	168265	0.009713601588027952
21	153145	0.008840754257858383
22	138781	0.008011549294197291
23	125015	0.007216865673356399
24	112564	0.006498094369921127
25	102167	0.0058978963744334935
26	92588	0.005344919881332018
27	83912	0.004844071770449003
28	75712	0.004370702186626882
29	68006	0.003925850233830143
30	61026	0.0035229088076010684
31	55692	0.0032149876661245816
32	49410	0.002852340382518415
33	44609	0.002575188263990366
34	40113	0.0023156431848605787
35	35963	0.0020760719930481637
36	32414	0.0018711953280500285
37	29471	0.0017013018298563086
38	26119	0.0015077975804695099
39	22821	0.0013174106429761738
40	21290	0.0012290290779967022
41	18881	0.0010899623307494475
42	16967	0.000979470942525601
43	15202	0.0008775810260077909
44	13405	0.0007738438135531138
45	11983	0.0006917546003585948
46	11068	0.0006389334821638093
47	9575	0.000552745581109367
48	8600	0.0004964607830329563
49	7725	0.0004459487847592543
50	7102	0.00040998424198837856
51	6178	0.00035664357181134927
52	5607	0.00032368088493788205
53	4955	0.00028604223022422073
54	4353	0.0002512899754119138
55	3840	0.0002216755124240177
56	3465	0.00020002751316385971
57	3335	0.0001925228734203383
58	2893	0.0001670070982923654
59	2575	0.00014864959491975145
60	2335	0.00013479487539325033
61	1991	0.00011493644407193208
62	1784	0.00010298674848032489
63	1684	9.721394867761608e-05
64	1445	8.341695714914208e-05
65	1285	7.4180477464808e-05
66	1213	7.002406160685767e-05
67	1065	6.148031789884866e-05
68	1038	5.9921661952117284e-05
69	861	4.9703806301322714e-05
70	719	4.150643058147623e-05
71	654	3.7754110709715516e-05
72	574	3.313587086754848e-05
73	540	3.117311893462749e-05
74	481	2.77671670510293e-05
75	470	2.7132159072731333e-05
76	406	2.3437567198997703e-05
77	398	2.2975743214781e-05
78	286	1.651020743574715e-05
79	301	1.737612740615347e-05
80	280	1.6163839447584623e-05
81	236	1.3623807534392753e-05
82	220	1.2700159565959347e-05
83	211	1.2180607583715555e-05
84	159	9.178751686306982e-06
85	118	6.811903767196377e-06
86	118	6.811903767196377e-06
87	101	5.830527800735882e-06
88	87	5.022335828356651e-06
89	90	5.195519822437915e-06
90	80	4.618239842167035e-06
91	76	4.387327850058684e-06
92	66	3.810047869787804e-06
93	71	4.098687859923243e-06
94	54	3.1173118934627485e-06
95	32	1.847295936866814e-06
96	48	2.770943905300221e-06
97	39	2.2513919230564295e-06
98	41	2.3668479191106054e-06
99	39	2.2513919230564295e-06
100	30	1.7318399408126382e-06
101	32	1.847295936866814e-06
102	18	1.039103964487583e-06
103	24	1.3854719526501105e-06
104	30	1.7318399408126382e-06
105	15	8.659199704063191e-07
106	23	1.3277439546230226e-06
107	12	6.927359763250553e-07
108	13	7.504639743521432e-07
109	11	6.350079782979673e-07
110	8	4.618239842167035e-07
111	19	1.096831962514671e-06
112	9	5.195519822437915e-07
113	5	2.886399901354397e-07
114	8	4.618239842167035e-07
115	3	1.7318399408126381e-07
116	5	2.886399901354397e-07
117	8	4.618239842167035e-07
118	2	1.1545599605417588e-07
119	2	1.1545599605417588e-07
120	7	4.040959861896156e-07
121	5	2.886399901354397e-07
122	4	2.3091199210835176e-07
123	3	1.7318399408126381e-07
124	3	1.7318399408126381e-07
125	3	1.7318399408126381e-07
126	2	1.1545599605417588e-07
127	5	2.886399901354397e-07
128	3	1.7318399408126381e-07
129	4	2.3091199210835176e-07
130	3	1.7318399408126381e-07
131	1	5.772799802708794e-08
132	1	5.772799802708794e-08
134	2	1.1545599605417588e-07
135	1	5.772799802708794e-08
136	1	5.772799802708794e-08
141	2	1.1545599605417588e-07
143	2	1.1545599605417588e-07
144	2	1.1545599605417588e-07
148	2	1.1545599605417588e-07
