sample name :	C92_032_s6
date of analysis :	03/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	194875384
total number of reads excluded due to non-common CIGAR:	1092783
total number of SSCS consensus reads (read 1 and read 2 separate):	15494319
total number of unpaired SSCS reads:	246889
total number of SSCS pairs:	7523051

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	4006702	0.19130233005615596
2	1443324	0.0689123484167206
3	1519676	0.07255781930635692
4	1608730	0.07680975461395427
5	1568005	0.07486531567351473
6	1415559	0.06758669225511707
7	1195940	0.057100854669840474
8	969039	0.046267333736146915
9	774948	0.03700034543930593
10	619491	0.029577960065115427
11	509467	0.024324799844540376
12	432567	0.020653164374440928
13	380180	0.018151916424218567
14	340373	0.016251307930613253
15	311495	0.014872510933142097
16	287786	0.013740510863433543
17	263757	0.012593232206593235
18	248113	0.011846300278189649
19	231016	0.011029994015090947
20	213885	0.010212064402109495
21	199026	0.009502612757763491
22	185096	0.00883751676168436
23	172808	0.008250819015825035
24	161897	0.007729866940217037
25	148832	0.007106070874978425
26	137410	0.006560720805544408
27	128415	0.0061312492703877826
28	118352	0.00565078545067893
29	110626	0.005281903062616664
30	102291	0.004883943613419279
31	94436	0.004508902044919523
32	86284	0.00411968003773811
33	79370	0.003789567064522667
34	73233	0.003496552410686512
35	67962	0.0032448854332756648
36	62310	0.002975027388061073
37	57595	0.0027499069557916467
38	52717	0.0025170039932019836
39	48536	0.0023173797032086706
40	44500	0.0021246785230094327
41	40378	0.0019278712225185366
42	37198	0.0017760402628967389
43	34517	0.0016480343500835189
44	31384	0.0014984474329466976
45	28810	0.0013755502977056576
46	26520	0.0012662129085440484
47	24353	0.001162748226311207
48	21852	0.0010433365187595984
49	19978	0.0009538612928692685
50	18334	0.0008753675514798863
51	16763	0.0008003592377799353
52	15520	0.0007410114758900315
53	13964	0.0006667193459618814
54	12828	0.0006124803616441574
55	11604	0.0005540397658652013
56	10452	0.0004990368521908897
57	9556	0.0004562568082219807
58	8996	0.00042951928074141254
59	8070	0.00038530686922890167
60	7251	0.00034620323528857075
61	6486	0.0003096778629267232
62	6185	0.0002953064419059178
63	5421	0.000258828815128857
64	4992	0.0002383459592553503
65	4817	0.00022999048191767277
66	4113	0.00019637759022781567
67	3899	0.0001861600350834557
68	3334	0.0001591837796789539
69	3141	0.00014996888181511526
70	2874	0.00013722081067705865
71	2645	0.00012628707176089775
72	2362	0.0001127750712662535
73	2154	0.0001028439896306139
74	1973	9.420203878421598e-05
75	1771	8.455743065729675e-05
76	1651	7.882796048288929e-05
77	1476	7.047248314521174e-05
78	1340	6.397908361421663e-05
79	1155	5.5146150428671795e-05
80	1097	5.2376906511041526e-05
81	1020	4.87004964824634e-05
82	906	4.325749981677632e-05
83	863	4.1204439670946976e-05
84	753	3.595242534440681e-05
85	715	3.413809312251111e-05
86	648	3.093913894180028e-05
87	568	2.7119492158861973e-05
88	522	2.492319525867245e-05
89	400	1.909823391469153e-05
90	441	2.1055802890947412e-05
91	382	1.8238813388530413e-05
92	356	1.6997428184075463e-05
93	314	1.4992113623032852e-05
94	271	1.2939053477203513e-05
95	290	1.384621958815136e-05
96	236	1.1267958009668003e-05
97	223	1.0647265407440528e-05
98	175	8.355477337677545e-06
99	191	9.119406694265206e-06
100	181	8.641950846397918e-06
101	168	8.021258244170443e-06
102	124	5.920452513554375e-06
103	105	5.013286402606527e-06
104	120	5.72947017440746e-06
105	129	6.159180437488019e-06
106	92	4.392593800379052e-06
107	107	5.108777572179985e-06
108	105	5.013286402606527e-06
109	62	2.9602262567771875e-06
110	68	3.2466997654975604e-06
111	57	2.721498332843543e-06
112	73	3.4854276894312047e-06
113	53	2.530515993696628e-06
114	47	2.244042484976255e-06
115	55	2.6260071632700855e-06
116	41	1.957568976255882e-06
117	46	2.196296900189526e-06
118	50	2.3872792393364412e-06
119	26	1.2413852044549494e-06
120	43	2.0530601458293397e-06
121	36	1.7188410523222378e-06
122	29	1.384621958815136e-06
123	18	8.594205261611189e-07
124	23	1.098148450094763e-06
125	20	9.549116957345765e-07
126	27	1.2891307892416785e-06
127	17	8.116749413743901e-07
128	19	9.071661109478477e-07
129	13	6.206926022274747e-07
130	7	3.342190935071018e-07
131	13	6.206926022274747e-07
132	9	4.2971026308055945e-07
133	8	3.8196467829383064e-07
134	21	1.0026572805213054e-06
135	9	4.2971026308055945e-07
136	16	7.639293565876613e-07
137	6	2.8647350872037295e-07
138	8	3.8196467829383064e-07
139	2	9.549116957345766e-08
140	7	3.342190935071018e-07
141	5	2.3872792393364413e-07
142	2	9.549116957345766e-08
143	4	1.9098233914691532e-07
144	2	9.549116957345766e-08
145	4	1.9098233914691532e-07
146	2	9.549116957345766e-08
147	8	3.8196467829383064e-07
149	2	9.549116957345766e-08
151	2	9.549116957345766e-08
152	4	1.9098233914691532e-07
154	2	9.549116957345766e-08
156	1	4.774558478672883e-08
160	2	9.549116957345766e-08
175	1	4.774558478672883e-08
176	1	4.774558478672883e-08
180	1	4.774558478672883e-08
181	1	4.774558478672883e-08
189	1	4.774558478672883e-08
190	1	4.774558478672883e-08
191	2	9.549116957345766e-08
