sample name :	CNTRL_203_s5
date of analysis :	05/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	230534221
total number of reads excluded due to non-common CIGAR:	1358012
total number of SSCS consensus reads (read 1 and read 2 separate):	26395274
total number of unpaired SSCS reads:	398875
total number of SSCS pairs:	12833546

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	6600855	0.18047728746931327
2	3578307	0.09783628652537527
3	3821938	0.10449752389893312
4	3781541	0.1033930092592542
5	3393584	0.09278568232740486
6	2821878	0.07715438182013251
7	2239586	0.06123364417704213
8	1747615	0.047782418298945195
9	1371129	0.0374887257318199
10	1099276	0.0300558565004256
11	900064	0.02460910128593644
12	753987	0.020615136758363135
13	642149	0.017557317903685515
14	550280	0.015045481494232748
15	470185	0.012855563924485397
16	402492	0.01100473565744117
17	346764	0.009481048456905802
18	296892	0.008117473089673892
19	256110	0.0070024319718833125
20	218708	0.0059798051294625565
21	187117	0.005116059752773768
22	160044	0.0043758432802627496
23	137233	0.0037521562875227933
24	117056	0.0032004868099674865
25	100131	0.0027377318955786496
26	86389	0.0023620049807466614
27	73160	0.002000304256229679
28	62195	0.0017005046913095255
29	52997	0.0014490175596966143
30	45497	0.0012439562977813246
31	38739	0.0010591824300448542
32	32918	0.0009000275492970008
33	27989	0.0007652612879662724
34	23626	0.0006459703165347513
35	20413	0.0005581220719302411
36	17001	0.00046483286850957864
37	14689	0.000401619316836492
38	12200	0.00033356631938220453
39	10563	0.000288808281281494
40	8824	0.00024126141001873548
41	7692	0.0002103108302203211
42	6518	0.0001782119073551811
43	5471	0.00014958535519180664
44	4743	0.0001296807420352292
45	4076	0.00011144396047556277
46	3498	9.564057255729111e-05
47	2994	8.186045575658364e-05
48	2380	6.50727737811186e-05
49	2160	5.905764343160343e-05
50	1860	5.085519295499184e-05
51	1562	4.2707425481557664e-05
52	1224	3.3465997944575276e-05
53	1073	2.9337431204680778e-05
54	979	2.676733005534248e-05
55	799	2.1845859769375528e-05
56	743	2.031473568040803e-05
57	637	1.741653651200527e-05
58	579	1.5830729419860364e-05
59	451	1.2331017216506086e-05
60	396	1.0827234629127296e-05
61	265	7.245497921006902e-06
62	277	7.573595940071366e-06
63	252	6.890058400353733e-06
64	212	5.7963983368055216e-06
65	223	6.09715485428128e-06
66	143	3.909834727184857e-06
67	129	3.5270537049429826e-06
68	143	3.909834727184857e-06
69	117	3.198955685878519e-06
70	111	3.0349066763462874e-06
71	91	2.4880766445721817e-06
72	59	1.6131485937336121e-06
73	48	1.312392076257854e-06
74	47	1.2850505746691487e-06
75	68	1.85922210803196e-06
76	28	7.655620444837481e-07
77	26	7.108790413063376e-07
78	21	5.741715333628111e-07
79	26	7.108790413063376e-07
80	21	5.741715333628111e-07
81	28	7.655620444837481e-07
82	17	4.6480552700799e-07
83	8	2.1873201270964234e-07
84	27	7.382205428950428e-07
85	19	5.194885301854005e-07
86	3	8.202450476611587e-08
87	7	1.9139051112093703e-07
88	11	3.007565174757582e-07
89	7	1.9139051112093703e-07
90	1	2.7341501588705293e-08
91	6	1.6404900953223174e-07
93	3	8.202450476611587e-08
94	6	1.6404900953223174e-07
95	8	2.1873201270964234e-07
96	3	8.202450476611587e-08
97	4	1.0936600635482117e-07
98	1	2.7341501588705293e-08
99	2	5.4683003177410586e-08
102	2	5.4683003177410586e-08
104	2	5.4683003177410586e-08
105	2	5.4683003177410586e-08
108	2	5.4683003177410586e-08
117	2	5.4683003177410586e-08
122	2	5.4683003177410586e-08
