sample name :	C92_016_s7
date of analysis :	25/01/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	65109485
total number of reads excluded due to non-common CIGAR:	419975
total number of SSCS consensus reads (read 1 and read 2 separate):	5240335
total number of unpaired SSCS reads:	75407
total number of SSCS pairs:	2553676

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	1786885	0.22706727113399128
2	842188	0.10702050268584372
3	817784	0.1039193799584416
4	756864	0.09617800983250582
5	637982	0.08107115554308532
6	497727	0.06324834091713125
7	365374	0.04642966789877968
8	258698	0.03287388327050777
9	184972	0.023505198866293372
10	136923	0.017399402852158637
11	105815	0.013446373602690317
12	88414	0.011235152631557546
13	78415	0.009964536087085585
14	70770	0.008993052590487112
15	65694	0.008348023129567053
16	62628	0.007958413136032596
17	59127	0.007513525795078867
18	56923	0.007233453901487889
19	54613	0.00693991212553727
20	52315	0.0066478952419292536
21	49061	0.00623439526836072
22	47512	0.006037557081803358
23	45471	0.00577819830919937
24	43105	0.0054775403689832835
25	40888	0.00519581650868782
26	38826	0.004933789174484281
27	36589	0.004649523826951151
28	34824	0.004425237578226977
29	33665	0.004277958392804135
30	31671	0.004024572115208666
31	29870	0.003795711189456691
32	28002	0.003558336281458529
33	27206	0.003457185089399355
34	25811	0.003279916354572034
35	23750	0.0030180160947303786
36	22791	0.002896151781684213
37	21374	0.0027160874108954573
38	20526	0.0026083283520183477
39	19082	0.0024248329734587403
40	17925	0.002277807936759665
41	16824	0.0021378990643260588
42	15684	0.0019930342917790006
43	15000	0.0019061154282507655
44	13792	0.0017526095990956373
45	12524	0.0015914793082275058
46	12359	0.0015705120385167473
47	11449	0.0014548743692028676
48	10526	0.001337584733184504
49	10352	0.001315473794216795
50	9344	0.0011873828374383436
51	8476	0.0010770822913235658
52	8265	0.0010502696009661717
53	7760	0.0009860970482150626
54	7036	0.0008940952102114924
55	6534	0.0008303038805460334
56	6025	0.0007656230303473908
57	5692	0.0007233072678402238
58	5329	0.0006771792744765553
59	5098	0.0006478250968814935
60	4492	0.0005708180335801626
61	4279	0.0005437511944990017
62	4128	0.0005245629658546107
63	3835	0.00048733017782277903
64	3364	0.000427478153375705
65	3106	0.0003946929680097918
66	2988	0.0003796981933075525
67	2732	0.0003471671566654061
68	2476	0.0003146361200232597
69	2351	0.00029875182478783665
70	2161	0.00027460769602999363
71	2001	0.00025427579812865213
72	1882	0.0002391539490645294
73	1708	0.0002170430100968205
74	1699	0.00021589934083987003
75	1537	0.00019531329421476178
76	1451	0.00018438489909279073
77	1327	0.00016862767821925105
78	1164	0.0001479145572322594
79	1133	0.0001439752520138745
80	1030	0.0001308865927398859
81	928	0.0001179250078277807
82	785	9.975337407845673e-05
83	796	0.00010115119205917395
84	757	9.619529194572196e-05
85	692	8.793545842330198e-05
86	609	7.738828638698108e-05
87	607	7.713413766321431e-05
88	538	6.836600669326079e-05
89	512	6.50620732842928e-05
90	444	5.642101667622266e-05
91	447	5.6802239761872814e-05
92	435	5.52773474192722e-05
93	349	4.4348952297301145e-05
94	323	4.104501888833315e-05
95	331	4.206161378340023e-05
96	273	3.4691300794163933e-05
97	259	3.2912259727796554e-05
98	257	3.2658111004029785e-05
99	207	2.6304392909860562e-05
100	199	2.5287798014793488e-05
101	214	2.7193913443044255e-05
102	185	2.350875694842611e-05
103	192	2.4398277481609798e-05
104	165	2.096726971075842e-05
105	140	1.779041066367381e-05
106	135	1.715503885425689e-05
