sample name :	CNTRL_169_s7
date of analysis :	05/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	187286726
total number of reads excluded due to non-common CIGAR:	1095607
total number of SSCS consensus reads (read 1 and read 2 separate):	13489604
total number of unpaired SSCS reads:	194722
total number of SSCS pairs:	6568367

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3800982	0.20660784031818083
2	1106499	0.06014534367808813
3	1121786	0.06097629053733241
4	1207698	0.06564616079123405
5	1219954	0.06631235328857805
6	1140189	0.06197661205565991
7	1002445	0.05448933893603253
8	837331	0.04551433012349511
9	683149	0.03713354588512256
10	558224	0.03034306793712156
11	463472	0.025192686776193077
12	395977	0.021523899030743185
13	348142	0.018923758845491013
14	315361	0.017141900469558085
15	288840	0.0157003133920401
16	267120	0.014519691570702641
17	249705	0.013573074212572263
18	234653	0.012754901116127908
19	219211	0.011915529009079428
20	206038	0.011199491658597
21	193494	0.010517644507268407
22	180373	0.009804433691533197
23	169771	0.00922814674172566
24	158658	0.008624083652382973
25	148634	0.008079214723419497
26	139356	0.007574895696791095
27	129362	0.0070316574609510145
28	121225	0.00658935912944904
29	112127	0.0060948242615610024
30	104731	0.005692804050206867
31	96424	0.0052412651243389915
32	90528	0.00492077956915457
33	84003	0.004566103814816314
34	77479	0.0042114824169155055
35	72704	0.0039519304281085835
36	67113	0.0036480235863453367
37	62246	0.0033834708052933385
38	56765	0.003085543171649204
39	52879	0.002874314055732199
40	49178	0.0026731408807427917
41	45321	0.002463488101511734
42	42021	0.0022841118579383637
43	38361	0.0020851672968842617
44	35296	0.0019185648161108133
45	32220	0.0017513644145254533
46	30359	0.0016502070844375616
47	27754	0.001508608564889492
48	25698	0.0013968517294995376
49	23842	0.0012959661815988783
50	21505	0.0011689351872864642
51	19951	0.0010844652834946407
52	18201	0.0009893415179633078
53	16877	0.0009173735947841737
54	15352	0.000834480027678298
55	13925	0.0007569133914421769
56	12910	0.0007017416074340038
57	12074	0.00065629962572875
58	10954	0.0005954204157886969
59	9984	0.0005426946714656153
60	8875	0.0004824133823374736
61	8407	0.00045697456961252286
62	7811	0.0004245781328944232
63	6972	0.0003789730818768299
64	6595	0.0003584807049595085
65	5922	0.00032189882255803025
66	5277	0.0002868389204050533
67	4851	0.00026368307805285456
68	4420	0.00024025545351342347
69	4175	0.00022693812633903688
70	3754	0.00020405406617407052
71	3592	0.00019524832330774142
72	3239	0.00017606050088913542
73	2998	0.00016296059946453473
74	2821	0.0001533395100365085
75	2600	0.00014132673736083734
76	2232	0.0001213235683805342
77	2175	0.00011822525144608508
78	1972	0.00010719089464445046
79	1847	0.00010039633996364098
80	1668	9.066653766072179e-05
81	1470	7.990396304631957e-05
82	1435	7.800148773569291e-05
83	1199	6.51733684983246e-05
84	1155	6.278168525067965e-05
85	1078	5.8596239567301014e-05
86	960	5.218217994861686e-05
87	942	5.1203764074580296e-05
88	792	4.305029845760891e-05
89	804	4.370257570696662e-05
90	683	3.712544677594304e-05
91	628	3.4135842716386864e-05
92	586	3.1852872343634875e-05
93	581	3.158109015640249e-05
94	491	2.6689010786219663e-05
95	445	2.4188614663681772e-05
96	394	2.1416436353911503e-05
97	358	1.945960460583837e-05
98	331	1.7991980794783522e-05
99	314	1.7067921358193432e-05
100	284	1.5437228234799154e-05
101	292	1.587207973437096e-05
102	262	1.4241386610976685e-05
103	233	1.2665049925028883e-05
104	240	1.3045544987154216e-05
105	210	1.1414851863759938e-05
106	145	7.881683429739004e-06
107	173	9.40366367824033e-06
108	138	7.501188367613674e-06
109	140	7.6099012425066255e-06
110	123	6.685841805916535e-06
111	129	7.011980430595391e-06
112	106	5.761782369326445e-06
113	77	4.185445683378644e-06
114	85	4.620297182950451e-06
115	90	4.892079370182831e-06
116	98	5.326930869754638e-06
117	70	3.8049506212533127e-06
118	67	3.641881308913885e-06
119	65	3.533168434020933e-06
120	70	3.8049506212533127e-06
121	61	3.3157426842350297e-06
122	59	3.2070298093420776e-06
123	44	2.3916832476449396e-06
124	31	1.6850495608407528e-06
125	32	1.7394059982872286e-06
126	40	2.174257497859036e-06
127	40	2.174257497859036e-06
128	39	2.11990106041256e-06
129	38	2.065544622966084e-06
130	18	9.784158740365662e-07
131	25	1.3589109361618973e-06
132	8	4.3485149957180716e-07
133	12	6.522772493577107e-07
134	26	1.4132673736083734e-06
135	23	1.2501980612689456e-06
136	24	1.3045544987154215e-06
137	20	1.087128748929518e-06
138	15	8.153465616971385e-07
139	22	1.1958416238224698e-06
140	22	1.1958416238224698e-06
141	9	4.892079370182831e-07
142	9	4.892079370182831e-07
143	5	2.717821872323795e-07
144	2	1.0871287489295179e-07
145	8	4.3485149957180716e-07
146	12	6.522772493577107e-07
147	2	1.0871287489295179e-07
