sample name :	C92_047_s4
date of analysis :	28/01/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	80374210
total number of reads excluded due to non-common CIGAR:	486231
total number of SSCS consensus reads (read 1 and read 2 separate):	6002932
total number of unpaired SSCS reads:	101476
total number of SSCS pairs:	2910546

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	1879573	0.21669112873650864
2	791468	0.09124630662327401
3	770668	0.08884832821130524
4	716607	0.08261577480123583
5	611818	0.07053492096413028
6	485236	0.055941608303369174
7	372892	0.04298975798057015
8	284934	0.03284930677095721
9	224773	0.025913500076608493
10	185955	0.021438272865271772
11	158894	0.018318479893815673
12	143220	0.01651146481548882
13	131982	0.015215864748483769
14	122460	0.014118097900466142
15	114326	0.013180349996477969
16	108726	0.012534740424024839
17	103037	0.011878870270866648
18	97298	0.011217235746525842
19	91062	0.01049830337262982
20	86318	0.009951379834823096
21	81843	0.009435468613978855
22	77113	0.008890159100103262
23	72207	0.008324558999664859
24	68358	0.007880817706026985
25	63649	0.0073379292280480925
26	60270	0.00694837302352682
27	56393	0.006501403682026679
28	52775	0.006084293783252496
29	49240	0.005676752740641457
30	45572	0.005253878470684656
31	42233	0.004868933763109477
32	40277	0.00464343156244549
33	36900	0.0042541059327715226
34	34265	0.003950323571447594
35	31738	0.0036589922518781184
36	30230	0.0034851388170103826
37	27390	0.0031577225338377236
38	25684	0.002961042189086823
39	23693	0.0027315049285950048
40	21969	0.0025327494102183623
41	20413	0.0023533621790153138
42	18825	0.0021702857502553905
43	17479	0.0020151088780193346
44	15837	0.0018258069283821842
45	14655	0.0016895371936251128
46	13707	0.0015802447160026898
47	12223	0.0014091581793026103
48	11459	0.0013210785876322188
49	10497	0.001210172086078663
50	9665	0.0011142529495999122
51	8998	0.0010373562380237983
52	8462	0.0009755621789461416
53	7436	0.0008572772822788358
54	6662	0.0007680448163719209
55	6601	0.0007610122835291278
56	5721	0.0006595593507150645
57	5426	0.0006255495607376228
58	4905	0.0005654848130147511
59	4282	0.0004936607480793404
60	4052	0.00046714464063930106
61	3750	0.0004323278386962929
62	3521	0.000405927018679906
63	3285	0.0003787191866979526
64	2969	0.00034228836082381164
65	2635	0.0003037823613239285
66	2396	0.0002762286670710181
67	2135	0.0002461386494977561
68	1951	0.00022492576354572467
69	1805	0.00020809379969248233
70	1631	0.00018803378797697433
71	1520	0.00017523688395156407
72	1420	0.0001637081415863296
73	1256	0.00014480100410734504
74	1064	0.00012266581876609485
75	1015	0.00011701673500712995
76	872	0.00010053063342484464
77	858	9.891660949371182e-05
78	827	9.534269936048913e-05
79	733	8.450568153716872e-05
80	664	7.655084930515693e-05
81	669	7.712728642341866e-05
82	563	6.490681951627012e-05
83	523	6.029532257017632e-05
84	526	6.064118484113336e-05
85	441	5.084175383068405e-05
86	379	4.3693933564238674e-05
87	330	3.8044849805273775e-05
88	287	3.308749058822295e-05
89	268	3.08970295388284e-05
90	291	3.354864028283233e-05
91	296	3.4125077401094055e-05
92	232	2.6746682287343988e-05
93	241	2.7784269100215093e-05
94	175	2.0175299139160338e-05
95	185	2.1328173375683784e-05
96	139	1.6024951887675925e-05
97	159	1.8330700360722818e-05
98	120	1.3834490838281373e-05
99	112	1.2912191449062615e-05
100	131	1.5102652498457165e-05
101	87	1.0030005857753997e-05
102	104	1.1989892059843857e-05
103	84	9.684143586796962e-06
104	84	9.684143586796962e-06
105	68	7.839544808359444e-06
106	73	8.41598192662117e-06
107	68	7.839544808359444e-06
108	68	7.839544808359444e-06
109	63	7.263107690097721e-06
110	39	4.496209522441446e-06
111	38	4.380922098789102e-06
112	33	3.804484980527378e-06
113	29	3.3433352859179984e-06
114	27	3.112760438613309e-06
115	27	3.112760438613309e-06
116	26	2.9974730149609642e-06
117	30	3.458622709570343e-06
118	24	2.7668981676562747e-06
119	35	4.035059827832067e-06
120	15	1.7293113547851716e-06
121	14	1.6140239311328269e-06
122	19	2.190461049394551e-06
123	22	2.5363233203515852e-06
124	12	1.3834490838281374e-06
125	13	1.4987365074804821e-06
126	16	1.8445987784375166e-06
127	13	1.4987365074804821e-06
128	13	1.4987365074804821e-06
129	13	1.4987365074804821e-06
130	4	4.6114969460937914e-07
131	8	9.222993892187583e-07
132	10	1.1528742365234479e-06
133	6	6.917245419140687e-07
134	8	9.222993892187583e-07
135	3	3.4586227095703434e-07
136	4	4.6114969460937914e-07
137	2	2.3057484730468957e-07
139	4	4.6114969460937914e-07
140	2	2.3057484730468957e-07
141	3	3.4586227095703434e-07
142	5	5.764371182617239e-07
143	3	3.4586227095703434e-07
144	7	8.070119655664134e-07
145	5	5.764371182617239e-07
146	4	4.6114969460937914e-07
147	2	2.3057484730468957e-07
149	2	2.3057484730468957e-07
151	2	2.3057484730468957e-07
154	2	2.3057484730468957e-07
159	1	1.1528742365234478e-07
172	4	4.6114969460937914e-07
