sample name :	CNTRL_204_s5
date of analysis :	05/02/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	170608562
total number of reads excluded due to non-common CIGAR:	1062262
total number of SSCS consensus reads (read 1 and read 2 separate):	10534078
total number of unpaired SSCS reads:	181021
total number of SSCS pairs:	5099270

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3187279	0.2208382221356284
2	711285	0.04928307651502753
3	661404	0.04582695254271533
4	730524	0.05061609648462146
5	793391	0.054971986418009954
6	812921	0.05632516901617874
7	777616	0.05387897794457869
8	703071	0.048713949947625665
9	605204	0.04193300159457984
10	504853	0.034979943381121766
11	412846	0.028605019094909995
12	340444	0.023588473960623427
13	281493	0.019503913420702877
14	242259	0.01678549221965043
15	212812	0.01474518664011759
16	192003	0.013303385478556178
17	176447	0.012225550942093624
18	165134	0.011441702773476956
19	156225	0.010824421474599038
20	148217	0.010269568108181441
21	139963	0.009697670045442823
22	134445	0.00931534226373799
23	128346	0.008892758512266846
24	121408	0.008412042646107344
25	115358	0.00799285397642372
26	109467	0.0075846820007036825
27	104662	0.007251756123376441
28	99419	0.006888482372111772
29	94802	0.0065685825228672615
30	90375	0.006261847276472319
31	85801	0.005944926784714815
32	80834	0.005600776351273731
33	77106	0.005342472985888516
34	73304	0.005079042354130311
35	69227	0.004796557691931941
36	65478	0.004536799291494932
37	61704	0.004275308706472453
38	58192	0.004031971415905695
39	55500	0.003845449779742337
40	52217	0.0036179792999784795
41	48905	0.0033884994860954773
42	46309	0.003208629438740322
43	44103	0.0030557814709184917
44	40823	0.00282851885330489
45	38786	0.002687380453280834
46	37212	0.002578322111779673
47	34009	0.0023563946226893176
48	32458	0.0022489298910067885
49	30195	0.0020921325423300875
50	28448	0.0019710874834974776
51	27032	0.0018729765485764839
52	25336	0.0017554651462982314
53	23358	0.0016184147018958829
54	22295	0.0015447622133217189
55	20687	0.0014333481007843193
56	19522	0.0013526282991014396
57	18351	0.0012714927731180472
58	17107	0.001185299268145084
59	16081	0.0011142104127574149
60	14937	0.0010349456461263295
61	13883	0.0009619167440029345
62	12835	0.0008893035661800521
63	12386	0.0008581935310250196
64	11852	0.0008211940682793905
