sample name :	C92_065_s2
date of analysis :	24/01/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	51927530
total number of reads excluded due to non-common CIGAR:	318497
total number of SSCS consensus reads (read 1 and read 2 separate):	4503917
total number of unpaired SSCS reads:	50634
total number of SSCS pairs:	2211340

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	1650929	0.23591130268078786
2	843246	0.12049655820472209
3	777999	0.11117301687374216
4	667976	0.09545116011621453
5	527118	0.07532310235418455
6	387524	0.055375665252757465
7	278334	0.03977284094007338
8	201686	0.028820141261360954
9	151190	0.021604460187148154
10	121209	0.017320292445426554
11	102011	0.014576973266427477
12	91160	0.013026407769432011
13	82565	0.011798215856550614
14	76816	0.010976706222210282
15	72507	0.010360966960708718
16	67764	0.009683210795171027
17	63312	0.009047037392477836
18	58818	0.00840486235391018
19	55884	0.00798560521925119
20	52798	0.00754462787857033
21	49700	0.0071019357847824805
22	46005	0.006573934723921892
23	42830	0.006120239631030858
24	39673	0.005669116667800309
25	37535	0.0053636048225716385
26	34359	0.004909766833588355
27	32309	0.004616829844477609
28	30382	0.004341469074713508
29	28149	0.004022382100721168
30	26050	0.0037224432030902137
31	23721	0.003389638204241956
32	22670	0.0032394544112881053
33	20552	0.002936800487904417
34	19150	0.0027364601665711167
35	17770	0.0025392635592672973
36	16151	0.0023079147859159325
37	15202	0.0021723063943714944
38	14144	0.0020211223287718997
39	12521	0.001789201971051538
40	11657	0.0016657397473482773
41	10822	0.0015464215103202417
42	9865	0.0014096699500378103
43	9148	0.0013072134518951736
44	8402	0.0012006129670773119
45	7636	0.0010911545604144672
46	7024	0.0010037021519579909
47	6505	0.0009295390800806849
48	6013	0.0008592342026941058
49	5503	0.0007863571956470421
50	5083	0.0007263408369024013
51	4570	0.0006530351415785903
52	4098	0.0005855881860369941
53	3731	0.0005331453201815581
54	3465	0.0004951349596432857
55	3169	0.00045283771633753886
56	2927	0.0004182568620132459
57	2579	0.0003685290219105436
58	2357	0.00033680608943123356
59	2062	0.00029465174221773594
60	2084	0.0002977954562472171
61	1838	0.00026264301755392756
62	1679	0.00023992253888631358
63	1463	0.00020905698296049837
64	1329	0.00018990890659911303
65	1130	0.00016147258424153326
66	1122	0.00016032941550354012
67	1042	0.00014889772812360855
68	878	0.00012546276899474886
69	867	0.00012389091198000826
70	714	0.00010202780986588916
71	691	9.874119974415883e-05
72	611	8.730951236422727e-05
73	556	7.945022729052433e-05
74	557	7.959312338277348e-05
75	437	6.244559231287614e-05
76	446	6.373165714311843e-05
77	336	4.8013086995712543e-05
78	375	5.358603459342918e-05
79	319	4.558385342747709e-05
80	346	4.944204791820399e-05
81	278	3.972511364526216e-05
82	216	3.0865555925815206e-05
83	224	3.200872466380837e-05
84	199	2.843632235757975e-05
85	160	2.2863374759863117e-05
86	145	2.071993337612595e-05
87	142	2.0291245099378516e-05
88	159	2.272047866761397e-05
89	142	2.0291245099378516e-05
90	98	1.400381704041616e-05
91	101	1.4432505317163593e-05
92	95	1.3575128763668725e-05
93	79	1.1288791287682414e-05
94	61	8.716661627197813e-06
95	84	1.2003271748928136e-05
96	45	6.430324151211502e-06
97	37	5.2871554132183455e-06
98	45	6.430324151211502e-06
99	51	7.2877007047063684e-06
100	41	5.858739782214924e-06
101	36	5.144259320969201e-06
102	25	3.572402306228612e-06
103	46	6.573220243460646e-06
104	46	6.573220243460646e-06
105	22	3.1437140294811787e-06
106	33	4.715571044221768e-06
107	23	3.286610121730323e-06
108	17	2.4292335682354563e-06
109	12	1.7147531069897339e-06
110	43	6.144531966713213e-06
111	17	2.4292335682354563e-06
112	11	1.5718570147405893e-06
113	17	2.4292335682354563e-06
114	12	1.7147531069897339e-06
115	16	2.2863374759863116e-06
116	8	1.1431687379931558e-06
117	10	1.4289609224914448e-06
118	10	1.4289609224914448e-06
119	10	1.4289609224914448e-06
120	14	2.000545291488023e-06
121	10	1.4289609224914448e-06
122	9	1.2860648302423003e-06
123	8	1.1431687379931558e-06
124	3	4.2868827674743347e-07
125	9	1.2860648302423003e-06
126	10	1.4289609224914448e-06
127	6	8.573765534948669e-07
128	3	4.2868827674743347e-07
129	1	1.4289609224914447e-07
130	3	4.2868827674743347e-07
131	5	7.144804612457224e-07
132	2	2.8579218449828894e-07
133	5	7.144804612457224e-07
134	5	7.144804612457224e-07
135	3	4.2868827674743347e-07
139	1	1.4289609224914447e-07
142	1	1.4289609224914447e-07
147	3	4.2868827674743347e-07
149	2	2.8579218449828894e-07
150	3	4.2868827674743347e-07
151	2	2.8579218449828894e-07
152	2	2.8579218449828894e-07
156	2	2.8579218449828894e-07
157	3	4.2868827674743347e-07
158	1	1.4289609224914447e-07
161	1	1.4289609224914447e-07
163	1	1.4289609224914447e-07
165	1	1.4289609224914447e-07
187	2	2.8579218449828894e-07
