sample name :	C92_058_s4
date of analysis :	26/01/2021
produced from code:	Watson_code_SSCS_calling: version 1.8
produced from function:	SSCS_calling_BAM_and_fastq
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	0.1
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	168527879
total number of reads excluded due to non-common CIGAR:	910108
total number of SSCS consensus reads (read 1 and read 2 separate):	15164500
total number of unpaired SSCS reads:	151802
total number of SSCS pairs:	7446149

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3575076	0.17910317656652833
2	1221410	0.061189863065882616
3	1310908	0.06567350931462003
4	1465199	0.07340313750032187
5	1525659	0.07643204599211682
6	1469695	0.07362837687476961
7	1321791	0.06621872286268825
8	1130129	0.056616892572340864
9	929509	0.04656628685576955
10	757861	0.037967112446248896
11	620099	0.031065549567541404
12	517952	0.0259482171872672
13	441260	0.022106122412991022
14	382201	0.01914740083480846
15	339025	0.016984381432861084
16	301707	0.01511483450767412
17	270856	0.013569269574158311
18	243122	0.012179859251441787
19	217972	0.010919901451761952
20	196760	0.00985722849562642
21	176870	0.00886078473277823
22	159264	0.007978764175276713
23	143478	0.007187921478427969
24	128415	0.00643329943721217
25	115671	0.005794854021740209
26	104008	0.005210564247677945
27	93630	0.004690650051054592
28	84505	0.00423350830464988
29	75475	0.0037811258421803413
30	67246	0.00336887165794315
31	60641	0.0030379761801345886
32	54732	0.002741948719366869
33	48542	0.002431843797696166
34	43328	0.0021706342562436546
35	39137	0.0019606746881141042
36	34972	0.0017520176608510222
37	30921	0.0015490717743101468
38	27866	0.001396023222500131
39	24882	0.0012465316092100862
40	22316	0.0011179808452347994
41	19969	0.001000401483173226
42	18010	0.000902260038657409
43	15875	0.0007953013944301149
44	14185	0.0007106362381096806
45	12859	0.0006442066539198014
46	11221	0.0005621465793323035
47	10097	0.0005058367357203697
48	8985	0.00045012806481603665
49	8145	0.0004080459752839865
50	7132	0.00035729697921735933
51	6471	0.0003241823825736865
52	5627	0.00028189990213910274
53	4974	0.00024918608730049705
54	4723	0.0002366115581665154
55	3969	0.00019883787303893706
56	3612	0.00018095298498781574
57	3215	0.0001610641879113587
58	2827	0.00014162627036560217
59	2565	0.0001285006662496532
60	2381	0.00011928268473310888
61	2128	0.00010660796014786043
62	1904	9.538606960598039e-05
63	1690	8.466515632043428e-05
64	1404	7.033720678928386e-05
65	1348	6.753173415381385e-05
66	1311	6.56781183053783e-05
67	1000	5.009772563339306e-05
68	1017	5.0949386969160745e-05
69	820	4.108013501938231e-05
70	726	3.637094880984336e-05
71	689	3.4517332961407816e-05
72	563	2.8205019531600294e-05
73	591	2.96077558493353e-05
74	481	2.4097006029662063e-05
75	418	2.09408493147583e-05
76	401	2.0089187978990616e-05
77	350	1.753420397168757e-05
78	324	1.6231663105219352e-05
79	286	1.4327949531150415e-05
80	276	1.3826972274816484e-05
81	203	1.0169838303578791e-05
82	186	9.318176967811109e-06
83	190	9.518567870344682e-06
84	137	6.8633884117748494e-06
85	138	6.913486137408242e-06
86	144	7.214072491208601e-06
87	147	7.36436566810878e-06
88	127	6.362411155440919e-06
89	81	4.057915776304838e-06
90	88	4.4085998557385895e-06
91	92	4.608990758272162e-06
92	75	3.7573294225044795e-06
93	91	4.5588930326387685e-06
94	59	2.9557658123701905e-06
95	48	2.4046908304028667e-06
96	58	2.9056680867367976e-06
97	54	2.7052771842032252e-06
98	48	2.4046908304028667e-06
99	43	2.1542022022359014e-06
100	37	1.8536158484355433e-06
101	27	1.3526385921016126e-06
102	18	9.017590614010751e-07
103	24	1.2023454152014333e-06
104	23	1.1522476895680405e-06
105	12	6.011727076007167e-07
106	20	1.0019545126678612e-06
107	14	7.013681588675028e-07
108	12	6.011727076007167e-07
109	14	7.013681588675028e-07
110	12	6.011727076007167e-07
111	10	5.009772563339306e-07
112	5	2.504886281669653e-07
113	9	4.5087953070053755e-07
114	7	3.506840794337514e-07
115	9	4.5087953070053755e-07
116	4	2.0039090253357223e-07
117	5	2.504886281669653e-07
118	6	3.0058635380035833e-07
119	7	3.506840794337514e-07
120	1	5.009772563339306e-08
121	6	3.0058635380035833e-07
122	4	2.0039090253357223e-07
123	8	4.0078180506714446e-07
126	2	1.0019545126678612e-07
127	3	1.5029317690017917e-07
128	2	1.0019545126678612e-07
129	1	5.009772563339306e-08
130	4	2.0039090253357223e-07
132	2	1.0019545126678612e-07
133	4	2.0039090253357223e-07
135	2	1.0019545126678612e-07
151	2	1.0019545126678612e-07
173	2	1.0019545126678612e-07
