sample name :	CNTRL_170_s1_SNV
date of analysis :	17/10/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	95086128
total number of reads excluded due to non-common CIGAR:	631179
total number of SSCS consensus reads (read 1 and read 2 separate):	11847932
total number of unpaired SSCS reads:	82630
total number of SSCS pairs:	5882651

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	5229894	0.2582063389904214
2	3176882	0.15684659586304578
3	2670438	0.13184282883762136
4	2070815	0.10223869926932544
5	1524258	0.07525450379240224
6	1107809	0.05469390128951748
7	821886	0.04057752893796346
8	635547	0.03137774190573372
9	505683	0.024966195513655393
10	413756	0.02042764576018573
11	344955	0.017030855246098833
12	286888	0.014164015595781485
13	242760	0.011985361625553921
14	204109	0.010077113923340687
15	170962	0.008440605512555401
16	143013	0.007060728794510392
17	119997	0.005924400391257184
18	101352	0.005003873667297499
19	83938	0.004144122936751297
20	69971	0.003454554862010353
21	57578	0.0028426971151595966
22	48158	0.0023776200575194666
23	39408	0.0019456217290320847
24	32908	0.0016247086850128868
25	26698	0.0013181132998806994
26	22261	0.0010990531189094407
27	18312	0.0009040861018583926
28	15305	0.0007556267905713575
29	12646	0.0006243486699487349
30	10095	0.000498402642980585
31	8441	0.00041674261608708456
32	6956	0.00034342632833808315
33	5530	0.0002730229436040253
34	4690	0.00023155110406923663
35	3794	0.00018731447523212874
36	3132	0.000154630715979712
37	2457	0.00012130513063925681
38	2061	0.00010175412057285644
39	1787	8.822640148650872e-05
40	1342	6.625620078057901e-05
41	1108	5.470333119588789e-05
42	947	4.675456195172006e-05
43	791	3.9052648895259314e-05
44	637	3.144947831388139e-05
45	505	2.4932474958414606e-05
46	400	1.9748495016566025e-05
47	382	1.8859812740820553e-05
48	245	1.209595319764669e-05
49	246	1.2145324435188106e-05
50	175	8.639966569747636e-06
51	138	6.813230780715278e-06
52	93	4.5915250913516005e-06
53	54	2.6660468272364134e-06
54	112	5.529578604638487e-06
55	77	3.8015852906889596e-06
56	63	3.110387965109149e-06
57	30	1.4811371262424518e-06
58	42	2.0735919767394327e-06
59	30	1.4811371262424518e-06
60	24	1.1849097009939615e-06
61	33	1.629250838866697e-06
62	8	3.949699003313205e-07
63	16	7.89939800662641e-07
64	12	5.924548504969808e-07
65	10	4.937123754141506e-07
66	4	1.9748495016566024e-07
67	6	2.962274252484904e-07
68	15	7.405685631212259e-07
69	6	2.962274252484904e-07
70	7	3.4559866278990543e-07
71	4	1.9748495016566024e-07
73	2	9.874247508283012e-08
74	4	1.9748495016566024e-07
75	4	1.9748495016566024e-07
77	3	1.481137126242452e-07
78	2	9.874247508283012e-08
79	1	4.937123754141506e-08
