sample name :	C92_005_s7_SNV
date of analysis :	30/09/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	160681834
total number of reads excluded due to non-common CIGAR:	1131343
total number of SSCS consensus reads (read 1 and read 2 separate):	16272455
total number of unpaired SSCS reads:	98585
total number of SSCS pairs:	8086935

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	5336141	0.22052869531091762
2	2588441	0.10697346952025573
3	2499425	0.10329467198814467
4	2254688	0.09318033443516245
5	1871828	0.07735773599056778
6	1484956	0.061369332121118794
7	1156983	0.04781506925827323
8	913142	0.03773776103247683
9	745094	0.030792778471182235
10	626799	0.025903956753052036
11	540125	0.022321947931062798
12	473926	0.019586117093592904
13	423273	0.017492761613746344
14	375442	0.015516031983585428
15	334296	0.013815575849224845
16	298605	0.012340560540532298
17	265926	0.010990023282602741
18	237277	0.00980603534226112
19	212124	0.00876652790174268
20	188375	0.0077850440944484236
21	166063	0.006862947723723364
22	147151	0.006081364424908719
23	129651	0.005358135378310989
24	115232	0.0047622359712885505
25	101357	0.004188818655771779
26	89987	0.003718926412353711
27	78707	0.0032527536326038596
28	69451	0.0028702274580147975
29	60738	0.0025101420475573104
30	53328	0.002203906205540786
31	46620	0.001926682180136353
32	40602	0.0016779740428549165
33	35633	0.0014726183209952525
34	30929	0.0012782143532697825
35	26902	0.001111789017804122
36	23265	0.0009614813582340681
37	20740	0.0008571297386535385
38	17650	0.000729428152711425
39	15438	0.0006380120012214719
40	13494	0.0005576715859879869
41	11788	0.000487167085788231
42	10289	0.000425217352025374
43	8792	0.00036335027301069963
44	7652	0.0003162370665466189
45	6757	0.0002792490667349064
46	5782	0.00023895487699589004
47	4887	0.00020196687718417755
48	4308	0.0001780383275853155
49	3607	0.000149067838347315
50	3086	0.0001275362764457483
51	2770	0.00011447682623289786
52	2337	9.658207325136544e-05
53	2043	8.443182526852358e-05
54	1866	7.711688005436368e-05
55	1584	6.54625605606174e-05
56	1385	5.723841311644893e-05
57	1139	4.7071879089989405e-05
58	932	3.851711265309054e-05
59	865	3.5748178588973515e-05
60	751	3.1036857942565446e-05
61	649	2.6821465785252964e-05
62	575	2.3763240102496847e-05
63	502	2.074634179383203e-05
64	425	1.7564133988802018e-05
65	297	1.2274230105115763e-05
66	331	1.3679360824219925e-05
67	250	1.0331843522824716e-05
68	187	7.728218955072888e-06
69	216	8.926712803720554e-06
70	166	6.860344099155611e-06
71	169	6.984326221429508e-06
72	109	4.504683775951576e-06
73	97	4.00875528685599e-06
74	111	4.587338524134174e-06
75	82	3.388844675486507e-06
76	72	2.975570934573518e-06
77	65	2.686279315934426e-06
78	44	1.81840446001715e-06
79	45	1.8597318341084488e-06
80	23	9.505296040998738e-07
81	26	1.0745117263737705e-06
82	17	7.025653595520807e-07
83	16	6.612379854607819e-07
84	25	1.0331843522824716e-06
85	16	6.612379854607819e-07
86	15	6.19910611369483e-07
87	13	5.372558631868852e-07
88	7	2.8929161863909203e-07
89	9	3.7194636682168977e-07
90	8	3.3061899273039093e-07
91	5	2.0663687045649433e-07
92	9	3.7194636682168977e-07
93	3	1.239821222738966e-07
94	11	4.546011150042875e-07
96	2	8.265474818259773e-08
97	5	2.0663687045649433e-07
98	2	8.265474818259773e-08
101	4	1.6530949636519546e-07
105	1	4.1327374091298866e-08
107	1	4.1327374091298866e-08
111	1	4.1327374091298866e-08
113	2	8.265474818259773e-08
