sample name :	C92_015_s2_SNV
date of analysis :	26/09/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	114242082
total number of reads excluded due to non-common CIGAR:	804387
total number of SSCS consensus reads (read 1 and read 2 separate):	12500058
total number of unpaired SSCS reads:	91296
total number of SSCS pairs:	6204381

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	4574858	0.23538354044297727
2	2360844	0.1214690858500002
3	2145791	0.1104042754180953
4	1832156	0.09426726816960078
5	1466915	0.07547505217187288
6	1142551	0.05878602123096807
7	900513	0.04633279069097375
8	719381	0.037013268326013496
9	595466	0.03063764936385302
10	502232	0.025840615442874373
11	432445	0.022249966041976234
12	375010	0.01929484620102327
13	326562	0.016802121450357484
14	283471	0.014585022659263132
15	246640	0.012690010578438918
16	215360	0.01108060605811144
17	186365	0.00958876833218768
18	161749	0.008322236948799532
19	139722	0.007188913631368158
20	120408	0.006195178372237566
21	103794	0.005340362301242658
22	89406	0.0046000773831329465
23	76811	0.003952045096255562
24	65883	0.0033897825451641717
25	56560	0.0029100997336867713
26	47985	0.0024689026824780713
27	41175	0.0021185176190691795
28	34623	0.00178140705585992
29	29498	0.0015177178561579273
30	25529	0.0013135066495984721
31	21612	0.0011119709236994076
32	18066	0.0009295237232812095
33	15205	0.0007823208354085459
34	12897	0.0006635706553281168
35	10809	0.000556139816503188
36	9108	0.0004686207279777071
37	7845	0.00040363741886090385
38	6712	0.0003453428113950779
39	5434	0.0002795877290108542
40	4664	0.00023997003461660363
41	3762	0.0001935607354690529
42	3256	0.00016752625058140253
43	2630	0.0001353175795543884
44	2360	0.00012142566074082002
45	1893	9.739778634846283e-05
46	1567	8.062458066985804e-05
47	1337	6.879072390274422e-05
48	1170	6.0198314858796366e-05
49	973	5.0062359280007576e-05
50	798	4.10583378267688e-05
51	606	3.117964000378683e-05
52	537	2.762948297365269e-05
53	474	2.438803525048673e-05
54	370	1.9037073929704834e-05
55	311	1.600143241118433e-05
56	251	1.2914339341502467e-05
57	267	1.3737564160084298e-05
58	188	9.67289161833651e-06
59	191	9.827246271820603e-06
60	119	6.122734588202365e-06
61	111	5.71112217891145e-06
62	91	4.682091155684162e-06
63	67	3.4472539278114155e-06
64	65	3.3443508254886867e-06
65	59	3.0356415185205003e-06
66	52	2.6754806603909495e-06
67	29	1.492094983679568e-06
68	37	1.9037073929704833e-06
69	21	1.0804825743886528e-06
70	28	1.4406434325182036e-06
71	20	1.0290310232272882e-06
72	9	4.6306396045227974e-07
73	14	7.203217162591018e-07
74	2	1.0290310232272882e-07
75	5	2.5725775580682204e-07
76	2	1.0290310232272882e-07
77	4	2.0580620464545764e-07
78	2	1.0290310232272882e-07
79	4	2.0580620464545764e-07
80	7	3.601608581295509e-07
81	3	1.5435465348409325e-07
82	5	2.5725775580682204e-07
84	3	1.5435465348409325e-07
85	1	5.145155116136441e-08
87	2	1.0290310232272882e-07
88	2	1.0290310232272882e-07
