sample name :	C92_063_s2_SNV
date of analysis :	20/08/2021
produced from code:	Watson_code_SSCS_calling: version 2.1
produced from function:	SSCS_calling_BAM
minimum family size required for SSCS consensus calling set to :	3
minimum proportion of identical nucleotides required at each base set to :	0.9
maximum proportion of Ns allowed :	1.0
minimum base quality set to:	20

total number of reads included in SSCS consensus calling:	128056921
total number of reads excluded due to non-common CIGAR:	1004303
total number of SSCS consensus reads (read 1 and read 2 separate):	10210185
total number of unpaired SSCS reads:	52515
total number of SSCS pairs:	5078835

UMI_family_size	count (read 1 and read 2 separate)	fraction	
1	3498238	0.2401279167327637
2	859804	0.059019124290141826
3	778326	0.05342626800090361
4	811926	0.055732657103709324
5	845378	0.05802888711165744
6	853908	0.05861440791662568
7	822908	0.056486489399156126
8	757597	0.052003376938044694
9	670092	0.0459968121034907
10	576917	0.03960104410783824
11	481687	0.0330642157072374
12	401122	0.027534030050465303
13	335402	0.023022842793429837
14	280365	0.019244963714527514
15	239468	0.016437690049722592
16	209366	0.014371412526726829
17	185870	0.012758587575550547
18	165870	0.011385736919118572
19	151190	0.010378064537297504
20	137821	0.00946038251600555
21	126641	0.008692958999060078
22	116192	0.007975713173607193
23	106755	0.0073279335913697665
24	98898	0.006788609210990466
25	89827	0.006165952795765744
26	82855	0.005687377056933558
27	76616	0.005259116294659604
28	69829	0.0047932394243994135
29	64678	0.004439661737835359
30	59067	0.004054508486173369
31	54078	0.003712050889926413
32	50071	0.0034370002609102673
33	45763	0.0031412882295148202
34	41979	0.002881544885317891
35	37991	0.002607798464425355
36	34716	0.00238299416943462
37	31997	0.002196355122692693
38	29179	0.0020029204652014278
39	26517	0.001820194042830332
40	23975	0.0016457047243978282
41	21742	0.0014924259486071983
42	20126	0.001381499615567495
43	18386	0.0012620616084579133
44	16819	0.001154498759526468
45	15156	0.0010403462274441496
46	13776	0.0009456195321503433
47	12512	0.0008588553706638427
48	11459	0.0007865747836026992
49	10088	0.0006924658711042874
50	9415	0.0006462694465153515
51	8378	0.0005750871399793537
52	7662	0.0005259390864790891
53	6801	0.0004668378657196926
54	6143	0.0004216710791230807
55	5700	0.00039126243708311246
56	5268	0.00036160886290418184
57	4778	0.0003279740218215985
58	4218	0.0002895342034415032
59	3897	0.00026749995040577
60	3491	0.00023963108208020098
61	3007	0.00020640809619454722
62	2961	0.00020325053968475368
63	2616	0.00017956886586130213
64	2294	0.00015746597029274735
65	1996	0.00013701049551191095
66	1829	0.00012554719253070397
67	1697	0.00011648637819825296
68	1510	0.000103650224560614
69	1454	9.980624272260448e-05
70	1151	7.900755527766007e-05
71	1111	7.626185396479613e-05
72	1067	7.324158252064579e-05
73	943	6.472990845076756e-05
74	850	5.834615289835887e-05
75	745	5.1138686952091013e-05
76	587	4.029316676627842e-05
77	544	3.734153785494968e-05
78	521	3.576275960005291e-05
79	489	3.356619854976175e-05
80	447	3.068321217125461e-05
81	383	2.6290090070672292e-05
82	367	2.5191809545526714e-05
83	275	1.8876696525939634e-05
84	277	1.9013981591582833e-05
85	220	1.5101357220751709e-05
86	248	1.702334813975647e-05
87	209	1.4346289359714124e-05
88	192	1.3179366301746946e-05
89	149	1.0227737390418202e-05
90	171	1.1737873112493373e-05
91	114	7.825248741662249e-06
92	119	8.168461405770242e-06
93	88	6.040542888300684e-06
94	87	5.9719003554790844e-06
95	83	5.69733022419269e-06
96	54	3.7066967723663284e-06
97	73	5.010904895976703e-06
98	43	2.951628911328743e-06
99	62	4.2558370349391176e-06
100	59	4.049909436474321e-06
101	38	2.6084162472207495e-06
102	41	2.8143438456855457e-06
103	43	2.951628911328743e-06
104	31	2.1279185174695588e-06
105	21	1.441493189253572e-06
106	28	1.921990919004763e-06
107	36	2.4711311815775522e-06
108	26	1.7847058533615655e-06
109	18	1.2355655907887761e-06
110	16	1.0982805251455788e-06
111	11	7.550678610375855e-07
112	8	5.491402625727894e-07
113	18	1.2355655907887761e-06
114	11	7.550678610375855e-07
115	13	8.923529266807828e-07
116	7	4.804977297511908e-07
117	3	2.0592759846479603e-07
118	8	5.491402625727894e-07
119	7	4.804977297511908e-07
120	11	7.550678610375855e-07
121	3	2.0592759846479603e-07
122	5	3.4321266410799336e-07
123	2	1.3728506564319735e-07
126	8	5.491402625727894e-07
127	1	6.864253282159868e-08
128	2	1.3728506564319735e-07
129	2	1.3728506564319735e-07
130	2	1.3728506564319735e-07
131	3	2.0592759846479603e-07
134	1	6.864253282159868e-08
135	3	2.0592759846479603e-07
136	1	6.864253282159868e-08
137	3	2.0592759846479603e-07
139	1	6.864253282159868e-08
140	2	1.3728506564319735e-07
141	1	6.864253282159868e-08
142	2	1.3728506564319735e-07
145	2	1.3728506564319735e-07
173	2	1.3728506564319735e-07
